2074;001-001-000024136;2415;96;2017-23-12;1;6107;343;1;APLICABLES AL 1%;1;67.5;6750;13914;1;6080;1.1.05.003.001.;7;63;42;2018-22-01 09:48:50;1;2022-01-01 12:00:00;0;ACTIVO
2075;001-001-000024136;2416;96;2017-23-12;1;6107;610;0;100% RETENCION RECIBIDA EN VENTAS;100;810;810;13914;1;6080;1.1.05.008.;7;63;42;2018-22-01 09:48:50;1;2022-01-01 12:00:00;0;ACTIVO
2076;001-001-000024137;2413;96;2017-23-12;1;6106;343;1;APLICABLES AL 1%;1;13.5;1350;13913;1;6079;1.1.05.003.001.;7;63;42;2018-22-01 09:48:50;1;2022-01-01 12:00:00;0;ACTIVO
2077;001-001-000024137;2414;96;2017-23-12;1;6106;610;0;100% RETENCION RECIBIDA EN VENTAS;100;162;162;13913;1;6079;1.1.05.008.;7;63;42;2018-22-01 09:48:50;1;2022-01-01 12:00:00;0;ACTIVO
2078;001-001-000024149;2433;96;2017-13-12;1;6168;343;1;APLICABLES AL 1%;1;81;8100;13885;1;6013;1.1.05.003.001.;7;63;42;2018-22-01 09:48:50;1;2022-01-01 12:00:00;0;ACTIVO
2079;001-001-000024149;2434;96;2017-13-12;1;6168;610;0;100% RETENCION RECIBIDA EN VENTAS;100;972;972;13885;1;6013;1.1.05.008.;7;63;42;2018-22-01 09:48:50;1;2022-01-01 12:00:00;0;ACTIVO
2080;001-001-000024187;1139;405;2016-06-06;1;2934;343;1;APLICABLES AL 1%;1;18;1800;12820;1;2851;1.1.05.003.001.;7;12;40;2016-27-10 09:39:34;1;2022-01-01 12:00:00;0;ACTIVO
2081;001-001-000024187;1140;405;2016-06-06;1;2934;610;0;100% RETENCION RECIBIDA EN VENTAS;100;252;252;12820;1;2851;1.1.05.008.;7;12;40;2016-27-10 09:39:34;1;2022-01-01 12:00:00;0;ACTIVO
2082;001-001-000024344;7308;533;2021-26-06;1;16085;312;1;COMPRA DE BIENES MUEBLES;1.75;92.75;5300;2052;2;15985;1.1.05.003.001.;7;NULL;NULL;NULL;1;2022-01-01 12:00:00;0;ACTIVO
2083;001-001-000024344;7309;533;2021-26-06;1;16085;607;0;30% RETENCION RECIBIDA EN VENTAS;30;190.8;636;2052;2;15985;1.1.05.006.;7;NULL;NULL;NULL;1;2022-01-01 12:00:00;0;ACTIVO
2084;001-001-000024383;1190;405;2016-20-06;1;3058;343;1;APLICABLES AL 1%;1;12.6;1260;12853;1;2967;1.1.05.003.001.;7;12;40;2016-27-10 09:39:34;1;2022-01-01 12:00:00;0;ACTIVO
2085;001-001-000024383;1191;405;2016-20-06;1;3058;610;0;100% RETENCION RECIBIDA EN VENTAS;100;176.4;176.4;12853;1;2967;1.1.05.008.;7;12;40;2016-27-10 09:39:34;1;2022-01-01 12:00:00;0;ACTIVO
2086;001-001-000024472;2537;96;2018-22-01;1;6408;343;1;APLICABLES AL 1%;1;67.5;6750;13991;1;6262;1.1.05.003.001.;7;68;42;2018-06-03 13:52:33;1;2022-01-01 12:00:00;0;ACTIVO
2087;001-001-000024472;2538;96;2018-22-01;1;6408;610;0;100% RETENCION RECIBIDA EN VENTAS;100;810;810;13991;1;6262;1.1.05.008.;7;68;42;2018-06-03 13:52:33;1;2022-01-01 12:00:00;0;ACTIVO
2088;001-001-000024585;8352;520;2021-27-12;1;17887;312;1;COMPRA DE BIENES MUEBLES;1.75;10.5;600;2713;2;17837;1.1.05.003.001.;7;NULL;NULL;NULL;1;2022-01-01 12:00:00;0;ACTIVO
2089;001-001-000024585;8353;520;2021-27-12;1;17887;607;0;30% RETENCION RECIBIDA EN VENTAS;30;21.6;72;2713;2;17837;1.1.05.006.;7;NULL;NULL;NULL;1;2022-01-01 12:00:00;0;ACTIVO
2090;001-001-000024586;8354;520;2021-27-12;1;17888;312;1;COMPRA DE BIENES MUEBLES;1.75;8.75;500;2714;2;17838;1.1.05.003.001.;7;NULL;NULL;NULL;1;2022-01-01 12:00:00;0;ACTIVO
2091;001-001-000024586;8355;520;2021-27-12;1;17888;607;0;30% RETENCION RECIBIDA EN VENTAS;30;18;60;2714;2;17838;1.1.05.006.;7;NULL;NULL;NULL;1;2022-01-01 12:00:00;0;ACTIVO
2092;001-001-000024601;1234;405;2016-11-07;1;3189;343;1;APLICABLES AL 1%;1;5.4;540;12894;1;3098;1.1.05.003.001.;7;10;33;2016-24-10 15:44:59;1;2022-01-01 12:00:00;0;ACTIVO
2093;001-001-000024601;1235;405;2016-11-07;1;3189;610;0;100% RETENCION RECIBIDA EN VENTAS;100;75.6;75.6;12894;1;3098;1.1.05.008.;7;10;33;2016-24-10 15:44:59;1;2022-01-01 12:00:00;0;ACTIVO
2094;001-001-000024602;1236;405;2016-11-07;1;3190;343;1;APLICABLES AL 1%;1;5.94;594;12897;1;3101;1.1.05.003.001.;7;10;33;2016-24-10 15:44:59;1;2022-01-01 12:00:00;0;ACTIVO
2095;001-001-000024602;1237;405;2016-11-07;1;3190;610;0;100% RETENCION RECIBIDA EN VENTAS;100;83.16;83.16;12897;1;3101;1.1.05.008.;7;10;33;2016-24-10 15:44:59;1;2022-01-01 12:00:00;0;ACTIVO
2096;001-001-000024605;1238;405;2016-11-07;1;3191;343;1;APLICABLES AL 1%;1;8.1;810;12898;1;3102;1.1.05.003.001.;7;10;33;2016-24-10 15:44:59;1;2022-01-01 12:00:00;0;ACTIVO
2097;001-001-000024605;1239;405;2016-11-07;1;3191;610;0;100% RETENCION RECIBIDA EN VENTAS;100;113.4;113.4;12898;1;3102;1.1.05.008.;7;10;33;2016-24-10 15:44:59;1;2022-01-01 12:00:00;0;ACTIVO
2098;001-001-000024647;1838;273;2017-01-04;1;4755;343;1;APLICABLES AL 1%;1;3.38;338;13422;1;4694;1.1.05.003.001.;7;43;39;2017-17-05 09:15:57;1;2022-01-01 12:00:00;0;ACTIVO
2099;001-001-000024647;1839;273;2017-01-04;1;4755;610;0;100% RETENCION RECIBIDA EN VENTAS;100;47.32;47.32;13422;1;4694;1.1.05.008.;7;43;39;2017-17-05 09:15:57;1;2022-01-01 12:00:00;0;ACTIVO
2100;001-001-000024648;1840;273;2017-01-04;1;4756;343;1;APLICABLES AL 1%;1;10.14;1014;13424;1;4696;1.1.05.003.001.;7;43;39;2017-17-05 09:15:57;1;2022-01-01 12:00:00;0;ACTIVO
2101;001-001-000024648;1841;273;2017-01-04;1;4756;610;0;100% RETENCION RECIBIDA EN VENTAS;100;141.96;141.96;13424;1;4696;1.1.05.008.;7;43;39;2017-17-05 09:15:57;1;2022-01-01 12:00:00;0;ACTIVO
2102;001-001-000024699;1870;273;2017-20-04;1;4833;343;1;APLICABLES AL 1%;1;6.76;676;13462;1;4792;1.1.05.003.001.;7;43;39;2017-17-05 09:15:57;1;2022-01-01 12:00:00;0;ACTIVO
2103;001-001-000024699;1871;273;2017-20-04;1;4833;610;0;100% RETENCION RECIBIDA EN VENTAS;100;94.64;94.64;13462;1;4792;1.1.05.008.;7;43;39;2017-17-05 09:15:57;1;2022-01-01 12:00:00;0;ACTIVO
2104;001-001-000024700;1868;273;2017-20-04;1;4832;343;1;APLICABLES AL 1%;1;20.28;2028;13463;1;4793;1.1.05.003.001.;7;43;39;2017-17-05 09:15:57;1;2022-01-01 12:00:00;0;ACTIVO
2105;001-001-000024700;1869;273;2017-20-04;1;4832;610;0;100% RETENCION RECIBIDA EN VENTAS;100;283.92;283.92;13463;1;4793;1.1.05.008.;7;43;39;2017-17-05 09:15:57;1;2022-01-01 12:00:00;0;ACTIVO
2106;001-001-000024782;2610;96;2018-05-02;1;6659;343;1;APLICABLES AL 1%;1;40.5;4050;14027;1;6356;1.1.05.003.001.;7;72;42;2018-20-03 15:47:52;1;2022-01-01 12:00:00;0;ACTIVO
2107;001-001-000024782;2611;96;2018-05-02;1;6659;610;0;100% RETENCION RECIBIDA EN VENTAS;100;486;486;14027;1;6356;1.1.05.008.;7;72;42;2018-20-03 15:47:52;1;2022-01-01 12:00:00;0;ACTIVO
2108;001-001-000024783;2612;96;2018-05-02;1;6660;343;1;APLICABLES AL 1%;1;27;2700;14029;1;6358;1.1.05.003.001.;7;72;42;2018-20-03 15:47:52;1;2022-01-01 12:00:00;0;ACTIVO
2109;001-001-000024783;2613;96;2018-05-02;1;6660;610;0;100% RETENCION RECIBIDA EN VENTAS;100;324;324;14029;1;6358;1.1.05.008.;7;72;42;2018-20-03 15:47:52;1;2022-01-01 12:00:00;0;ACTIVO
2110;001-001-000024842;1940;273;2017-11-05;1;4989;343;1;APLICABLES AL 1%;1;25.35;2535;13505;1;4936;1.1.05.003.001.;7;44;39;2017-19-06 15:43:45;1;2022-01-01 12:00:00;0;ACTIVO
2111;001-001-000024842;1941;273;2017-11-05;1;4989;610;0;100% RETENCION RECIBIDA EN VENTAS;100;354.9;354.9;13505;1;4936;1.1.05.008.;7;44;39;2017-19-06 15:43:45;1;2022-01-01 12:00:00;0;ACTIVO
2112;001-001-000024858;2632;96;2018-21-02;1;6675;343;1;APLICABLES AL 1%;1;13.5;1350;14078;1;6488;1.1.05.003.001.;7;72;42;2018-20-03 15:47:52;1;2022-01-01 12:00:00;0;ACTIVO
2113;001-001-000024858;2633;96;2018-21-02;1;6675;610;0;100% RETENCION RECIBIDA EN VENTAS;100;162;162;14078;1;6488;1.1.05.008.;7;72;42;2018-20-03 15:47:52;1;2022-01-01 12:00:00;0;ACTIVO
2114;001-001-000024859;2641;96;2018-23-02;1;6680;343;1;APLICABLES AL 1%;1;67.5;6750;14099;1;6512;1.1.05.003.001.;7;72;42;2018-20-03 15:47:52;1;2022-01-01 12:00:00;0;ACTIVO
2115;001-001-000024859;2642;96;2018-23-02;1;6680;610;0;100% RETENCION RECIBIDA EN VENTAS;100;810;810;14099;1;6512;1.1.05.008.;7;72;42;2018-20-03 15:47:52;1;2022-01-01 12:00:00;0;ACTIVO
2116;001-001-000024914;1317;405;2016-08-08;1;3432;343;1;APLICABLES AL 1%;1;16.2;1620;12948;1;3252;1.1.05.003.001.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2117;001-001-000024914;1318;405;2016-08-08;1;3432;610;0;100% RETENCION RECIBIDA EN VENTAS;100;226.8;226.8;12948;1;3252;1.1.05.008.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2118;001-001-000024915;1323;405;2016-08-08;1;3435;343;1;APLICABLES AL 1%;1;8.1;810;12949;1;3254;1.1.05.003.001.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2119;001-001-000024915;1324;405;2016-08-08;1;3435;610;0;100% RETENCION RECIBIDA EN VENTAS;100;113.4;113.4;12949;1;3254;1.1.05.008.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2120;001-001-000024916;1321;405;2016-08-08;1;3434;343;1;APLICABLES AL 1%;1;7.2;720;12951;1;3258;1.1.05.003.001.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2121;001-001-000024916;1322;405;2016-08-08;1;3434;610;0;100% RETENCION RECIBIDA EN VENTAS;100;100.8;100.8;12951;1;3258;1.1.05.008.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2122;001-001-000024917;1319;405;2016-08-08;1;3433;343;1;APLICABLES AL 1%;1;8.1;810;12950;1;3257;1.1.05.003.001.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2123;001-001-000024917;1320;405;2016-08-08;1;3433;610;0;100% RETENCION RECIBIDA EN VENTAS;100;113.4;113.4;12950;1;3257;1.1.05.008.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2124;001-001-000024932;2045;273;2017-05-06;1;5205;343;1;APLICABLES AL 1%;1;7.94;794.3;13569;1;5057;1.1.05.003.001.;7;45;39;2017-18-07 16:24:12;1;2022-01-01 12:00:00;0;ACTIVO
2125;001-001-000024932;2046;273;2017-05-06;1;5205;610;0;100% RETENCION RECIBIDA EN VENTAS;100;95.32;95.32;13569;1;5057;1.1.05.008.;7;45;39;2017-18-07 16:24:12;1;2022-01-01 12:00:00;0;ACTIVO
2126;001-001-000024933;2043;273;2017-02-06;1;5204;343;1;APLICABLES AL 1%;1;2.2;219.7;13564;1;5048;1.1.05.003.001.;7;45;39;2017-18-07 16:24:12;1;2022-01-01 12:00:00;0;ACTIVO
2127;001-001-000024933;2044;273;2017-02-06;1;5204;610;0;100% RETENCION RECIBIDA EN VENTAS;100;26.36;26.36;13564;1;5048;1.1.05.008.;7;45;39;2017-18-07 16:24:12;1;2022-01-01 12:00:00;0;ACTIVO
2128;001-001-000024944;1329;405;2016-31-08;1;3460;343;1;APLICABLES AL 1%;1;7.2;720;12975;1;3334;1.1.05.003.001.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2129;001-001-000024944;1330;405;2016-31-08;1;3460;610;0;100% RETENCION RECIBIDA EN VENTAS;100;100.8;100.8;12975;1;3334;1.1.05.008.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2130;001-001-000024945;1331;405;2016-31-08;1;3461;343;1;APLICABLES AL 1%;1;18;1800;12966;1;3300;1.1.05.003.001.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2131;001-001-000024945;1332;405;2016-31-08;1;3461;610;0;100% RETENCION RECIBIDA EN VENTAS;100;252;252;12966;1;3300;1.1.05.008.;7;19;40;2016-18-11 16:20:17;1;2022-01-01 12:00:00;0;ACTIVO
2132;001-001-000025019;2111;273;2017-23-06;1;5311;343;1;APLICABLES AL 1%;1;10.14;1014;13616;1;5181;1.1.05.003.001.;7;45;39;2017-18-07 16:24:13;1;2022-01-01 12:00:00;0;ACTIVO
2133;001-001-000025019;2112;273;2017-23-06;1;5311;610;0;100% RETENCION RECIBIDA EN VENTAS;100;121.68;121.68;13616;1;5181;1.1.05.008.;7;45;39;2017-18-07 16:24:13;1;2022-01-01 12:00:00;0;ACTIVO
2134;001-001-000025101;2153;273;2017-20-07;1;5432;343;1;APLICABLES AL 1%;1;10.14;1014;13654;1;5329;1.1.05.003.001.;7;46;27;2017-17-08 16:29:16;1;2022-01-01 12:00:00;0;ACTIVO
2135;001-001-000025101;2154;273;2017-20-07;1;5432;610;0;100% RETENCION RECIBIDA EN VENTAS;100;121.68;121.68;13654;1;5329;1.1.05.008.;7;46;27;2017-17-08 16:29:16;1;2022-01-01 12:00:00;0;ACTIVO
2136;001-001-000025156;1389;405;2016-19-09;1;3627;343;1;APLICABLES AL 1%;1;8.1;810;13046;1;3526;1.1.05.003.001.;7;18;33;2016-18-11 11:37:25;1;2022-01-01 12:00:00;0;ACTIVO
2137;001-001-000025156;1390;405;2016-19-09;1;3627;610;0;100% RETENCION RECIBIDA EN VENTAS;100;113.4;113.4;13046;1;3526;1.1.05.008.;7;18;33;2016-18-11 11:37:25;1;2022-01-01 12:00:00;0;ACTIVO
2138;001-001-000025157;1387;405;2016-19-09;1;3626;343;1;APLICABLES AL 1%;1;8.1;810;13045;1;3525;1.1.05.003.001.;7;18;33;2016-18-11 11:37:25;1;2022-01-01 12:00:00;0;ACTIVO
2139;001-001-000025157;1388;405;2016-19-09;1;3626;610;0;100% RETENCION RECIBIDA EN VENTAS;100;113.4;113.4;13045;1;3525;1.1.05.008.;7;18;33;2016-18-11 11:37:25;1;2022-01-01 12:00:00;0;ACTIVO
2140;001-001-000025158;1385;405;2016-19-09;1;3620;343;1;APLICABLES AL 1%;1;18;1800;13032;1;3490;1.1.05.003.001.;7;18;33;2016-18-11 11:37:25;1;2022-01-01 12:00:00;0;ACTIVO
2141;001-001-000025158;1386;405;2016-19-09;1;3620;610;0;100% RETENCION RECIBIDA EN VENTAS;100;252;252;13032;1;3490;1.1.05.008.;7;18;33;2016-18-11 11:37:25;1;2022-01-01 12:00:00;0;ACTIVO
2142;001-001-000025238;3883;484;2019-01-02;1;9295;343;1;APLICABLES AL 1%;1;7;700;14994;1;9011;1.1.05.003.001.;7;115;27;2019-28-03 17:14:43;1;2022-01-01 12:00:00;0;ACTIVO
2143;001-001-000025238;3884;484;2019-01-02;1;9295;607;0;30% RETENCION RECIBIDA EN VENTAS;30;25.2;84;14994;1;9011;1.1.05.006.;7;115;27;2019-28-03 17:14:43;1;2022-01-01 12:00:00;0;ACTIVO
2144;001-001-000025240;2753;96;2018-12-03;1;6926;343;1;APLICABLES AL 1%;1;27;2700;14150;1;6631;1.1.05.003.001.;7;83;27;2018-16-08 09:50:01;1;2022-01-01 12:00:00;0;ACTIVO
2145;001-001-000025240;2754;96;2018-12-03;1;6926;610;0;100% RETENCION RECIBIDA EN VENTAS;100;324;324;14150;1;6631;1.1.05.008.;7;83;27;2018-16-08 09:50:01;1;2022-01-01 12:00:00;0;ACTIVO
2146;001-001-000025252;2755;96;2018-21-03;1;6927;343;1;APLICABLES AL 1%;1;13.5;1350;14174;1;6751;1.1.05.003.001.;7;83;27;2018-16-08 09:50:01;1;2022-01-01 12:00:00;0;ACTIVO
2147;001-001-000025252;2756;96;2018-21-03;1;6927;610;0;100% RETENCION RECIBIDA EN VENTAS;100;162;162;14174;1;6751;1.1.05.008.;7;83;27;2018-16-08 09:50:01;1;2022-01-01 12:00:00;0;ACTIVO
2148;001-001-000025278;2774;96;2018-15-03;1;6958;343;1;APLICABLES AL 1%;1;40.5;4050;14161;1;6700;1.1.05.003.001.;7;83;27;2018-16-08 09:50:01;1;2022-01-01 12:00:00;0;ACTIVO
2149;001-001-000025278;2775;96;2018-15-03;1;6958;610;0;100% RETENCION RECIBIDA EN VENTAS;100;486;486;14161;1;6700;1.1.05.008.;7;83;27;2018-16-08 09:50:01;1;2022-01-01 12:00:00;0;ACTIVO
2150;001-001-000025301;1425;405;2016-30-09;1;3765;343;1;APLICABLES AL 1%;1;18;1800;13084;1;3641;1.1.05.003.001.;7;18;33;2016-18-11 11:37:25;1;2022-01-01 12:00:00;0;ACTIVO
2151;001-001-000025301;1426;405;2016-30-09;1;3765;607;0;30% RETENCION RECIBIDA EN VENTAS;30;75.6;252;13084;1;3641;1.1.05.006.;7;18;33;2016-18-11 11:37:25;1;2022-01-01 12:00:00;0;ACTIVO
2152;001-001-000025411;4312;484;2019-11-07;1;10267;312;1;COMPRA DE BIENES MUEBLES;1;8.4;840;15380;1;10233;1.1.05.003.001.;7;125;52;2019-20-09 14:54:59;1;2022-01-01 12:00:00;0;ACTIVO
2153;001-001-000025411;4313;484;2019-11-07;1;10267;607;0;30% RETENCION RECIBIDA EN VENTAS;30;30.24;100.8;15380;1;10233;1.1.05.006.;7;125;52;2019-20-09 14:54:59;1;2022-01-01 12:00:00;0;ACTIVO
2154;001-001-000025499;1454;405;2016-24-10;1;3835;343;1;APLICABLES AL 1%;1;18;1800;13111;1;3716;1.1.05.003.001.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2155;001-001-000025499;1455;405;2016-24-10;1;3835;610;0;100% RETENCION RECIBIDA EN VENTAS;100;252;252;13111;1;3716;1.1.05.008.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2156;001-001-000025501;1456;405;2016-21-10;1;3836;343;1;APLICABLES AL 1%;1;8.1;810;13109;1;3714;1.1.05.003.001.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2157;001-001-000025501;1457;405;2016-21-10;1;3836;610;0;100% RETENCION RECIBIDA EN VENTAS;100;113.4;113.4;13109;1;3714;1.1.05.008.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2158;001-001-000025502;1452;405;2016-21-10;1;3834;343;1;APLICABLES AL 1%;1;8.1;810;13110;1;3715;1.1.05.003.001.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2159;001-001-000025502;1453;405;2016-21-10;1;3834;610;0;100% RETENCION RECIBIDA EN VENTAS;100;113.4;113.4;13110;1;3715;1.1.05.008.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2160;001-001-000025543;2820;96;2018-02-04;1;7054;343;1;APLICABLES AL 1%;1;40.5;4050;14211;1;6818;1.1.05.003.001.;7;77;42;2018-17-05 11:44:25;1;2022-01-01 12:00:00;0;ACTIVO
2161;001-001-000025543;2821;96;2018-02-04;1;7054;610;0;100% RETENCION RECIBIDA EN VENTAS;100;486;486;14211;1;6818;1.1.05.008.;7;77;42;2018-17-05 11:44:25;1;2022-01-01 12:00:00;0;ACTIVO
2162;001-001-000025551;2822;96;2018-05-04;1;7055;343;1;APLICABLES AL 1%;1;40.5;4050;14220;1;6834;1.1.05.003.001.;7;77;42;2018-17-05 11:44:25;1;2022-01-01 12:00:00;0;ACTIVO
2163;001-001-000025551;2823;96;2018-05-04;1;7055;610;0;100% RETENCION RECIBIDA EN VENTAS;100;486;486;14220;1;6834;1.1.05.008.;7;77;42;2018-17-05 11:44:25;1;2022-01-01 12:00:00;0;ACTIVO
2164;001-001-000025597;1477;405;2016-29-10;1;3886;343;1;APLICABLES AL 1%;1;7.2;720;13092;1;3667;1.1.05.003.001.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2165;001-001-000025597;1478;405;2016-29-10;1;3886;610;0;100% RETENCION RECIBIDA EN VENTAS;100;100.8;100.8;13092;1;3667;1.1.05.008.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2166;001-001-000025598;1475;405;2016-29-10;1;3885;343;1;APLICABLES AL 1%;1;16.2;1620;13095;1;3670;1.1.05.003.001.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2167;001-001-000025598;1476;405;2016-29-10;1;3885;610;0;100% RETENCION RECIBIDA EN VENTAS;100;226.8;226.8;13095;1;3670;1.1.05.008.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2168;001-001-000025669;2839;96;2018-25-04;1;7106;343;1;APLICABLES AL 1%;1;47.25;4725;14271;1;7004;1.1.05.003.001.;7;77;42;2018-17-05 11:44:25;1;2022-01-01 12:00:00;0;ACTIVO
2169;001-001-000025669;2840;96;2018-25-04;1;7106;610;0;100% RETENCION RECIBIDA EN VENTAS;100;567;567;14271;1;7004;1.1.05.008.;7;77;42;2018-17-05 11:44:25;1;2022-01-01 12:00:00;0;ACTIVO
2170;001-001-000025670;2837;96;2018-25-04;1;7105;343;1;APLICABLES AL 1%;1;20.25;2025;14270;1;7003;1.1.05.003.001.;7;77;42;2018-17-05 11:44:25;1;2022-01-01 12:00:00;0;ACTIVO
2171;001-001-000025670;2838;96;2018-25-04;1;7105;610;0;100% RETENCION RECIBIDA EN VENTAS;100;243;243;14270;1;7003;1.1.05.008.;7;77;42;2018-17-05 11:44:25;1;2022-01-01 12:00:00;0;ACTIVO
2172;001-001-000025718;1516;405;2016-26-10;1;3982;343;1;APLICABLES AL 1%;1;27;2700;13148;1;3852;1.1.05.003.001.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2173;001-001-000025718;1517;405;2016-26-10;1;3982;610;0;100% RETENCION RECIBIDA EN VENTAS;100;378;378;13148;1;3852;1.1.05.008.;7;22;33;2016-09-12 09:33:15;1;2022-01-01 12:00:00;0;ACTIVO
2174;001-001-000025733;2371;273;2017-07-12;1;6017;343;1;APLICABLES AL 1%;1;28.73;2873;13873;1;5980;1.1.05.003.001.;7;63;42;2018-22-01 09:48:49;1;2022-01-01 12:00:00;0;ACTIVO
2175;001-001-000025733;2372;273;2017-07-12;1;6017;610;0;100% RETENCION RECIBIDA EN VENTAS;100;344.76;344.76;13873;1;5980;1.1.05.008.;7;63;42;2018-22-01 09:48:49;1;2022-01-01 12:00:00;0;ACTIVO
2176;001-001-000025751;2876;96;2018-02-05;1;7190;343;1;APLICABLES AL 1%;1;13.5;1350;14284;1;7030;1.1.05.003.001.;7;80;42;2018-14-06 17:21:15;1;2022-01-01 12:00:00;0;ACTIVO
2177;001-001-000025751;2877;96;2018-02-05;1;7190;610;0;100% RETENCION RECIBIDA EN VENTAS;100;162;162;14284;1;7030;1.1.05.008.;7;80;42;2018-14-06 17:21:15;1;2022-01-01 12:00:00;0;ACTIVO
2178;001-001-000025784;6136;489;2020-01-12;1;14118;312;1;COMPRA DE BIENES MUEBLES;1.75;26.08;1490;1287;2;14032;1.1.05.003.001.;7;NULL;NULL;NULL;1;2022-01-01 12:00:00;0;ACTIVO
2179;001-001-000025784;6137;489;2020-01-12;1;14118;610;0;100% RETENCION RECIBIDA EN VENTAS;100;178.8;178.8;1287;2;14032;1.1.05.008.;7;NULL;NULL;NULL;1;2022-01-01 12:00:00;0;ACTIVO
2180;001-001-000025814;1547;405;2016-11-11;1;4052;343;1;APLICABLES AL 1%;1;27;2700;13178;1;3938;1.1.05.003.001.;7;25;33;2016-15-12 16:32:26;1;2022-01-01 12:00:00;0;ACTIVO
2181;001-001-000025814;1548;405;2016-11-11;1;4052;610;0;100% RETENCION RECIBIDA EN VENTAS;100;378;378;13178;1;3938;1.1.05.008.;7;25;33;2016-15-12 16:32:26;1;2022-01-01 12:00:00;0;ACTIVO
2182;001-001-000025815;1553;405;2016-11-11;1;4055;343;1;APLICABLES AL 1%;1;8.1;810;13179;1;3939;1.1.05.003.001.;7;25;33;2016-15-12 16:32:26;1;2022-01-01 12:00:00;0;ACTIVO
2183;001-001-000025815;1554;405;2016-11-11;1;4055;610;0;100% RETENCION RECIBIDA EN VENTAS;100;113.4;113.4;13179;1;3939;1.1.05.008.;7;25;33;2016-15-12 16:32:26;1;2022-01-01 12:00:00;0;ACTIVO
2184;001-001-000025816;1549;405;2016-11-11;1;4053;343;1;APLICABLES AL 1%;1;5.4;540;13180;1;3940;1.1.05.003.001.;7;25;33;2016-15-12 16:32:26;1;2022-01-01 12:00:00;0;ACTIVO
2185;001-001-000025816;1550;405;2016-11-11;1;4053;610;0;100% RETENCION RECIBIDA EN VENTAS;100;75.6;75.6;13180;1;3940;1.1.05.008.;7;25;33;2016-15-12 16:32:26;1;2022-01-01 12:00:00;0;ACTIVO
2186;001-001-000025846;1551;405;2016-17-11;1;4054;343;1;APLICABLES AL 1%;1;21.6;2160;13190;1;3985;1.1.05.003.001.;7;25;33;2016-15-12 16:32:26;1;2022-01-01 12:00:00;0;ACTIVO
2187;001-001-000025846;1552;405;2016-17-11;1;4054;610;0;100% RETENCION RECIBIDA EN VENTAS;100;302.4;302.4;13190;1;3985;1.1.05.008.;7;25;33;2016-15-12 16:32:26;1;2022-01-01 12:00:00;0;ACTIVO
2188;001-001-000025910;3543;382;2018-14-12;1;8632;343;1;APLICABLES AL 1%;1;16.07;1607;14843;1;8588;1.1.05.003.001.;7;103;27;2019-22-01 09:51:12;1;2022-01-01 12:00:00;0;ACTIVO
2189;001-001-000025910;3544;382;2018-14-12;1;8632;610;0;100% RETENCION RECIBIDA EN VENTAS;100;192.84;192.84;14843;1;8588;1.1.05.008.;7;103;27;2019-22-01 09:51:12;1;2022-01-01 12:00:00;0;ACTIVO
2190;001-001-000025917;2907;96;2018-15-05;1;7267;343;1;APLICABLES AL 1%;1;33.75;3375;14320;1;7132;1.1.05.003.001.;7;80;42;2018-14-06 17:21:16;1;2022-01-01 12:00:00;0;ACTIVO
2191;001-001-000025917;2908;96;2018-15-05;1;7267;610;0;100% RETENCION RECIBIDA EN VENTAS;100;405;405;14320;1;7132;1.1.05.008.;7;80;42;2018-14-06 17:21:16;1;2022-01-01 12:00:00;0;ACTIVO
