450;0013548;2017-05-31;15:22:00;011786;295;1;;2017-06-01;2017-06-01;BAGSACORP S.A.;SAN JUAN;13;;0;2017-05-31 15:22:05;33;ACTIVO
451;0013551;2017-05-31;17:17:00;011787;96;1;;2017-06-01;2017-06-01;BAGSACORP;SAN JUAN;13;;0;2017-05-31 17:17:49;33;ACTIVO
452;0013552;2017-05-31;17:21:00;011788;441;1;;2017-06-01;2017-06-01;BAGSACORP;SAN JUAN;13;;0;2017-05-31 17:21:19;33;ACTIVO
453;0013553;2017-05-31;17:24:00;011789;28;1;;2017-06-01;2017-06-01;BAGSACORP;HCDA VALENCIA;13;;0;2017-05-31 17:24:32;33;ACTIVO
454;0013555;2017-06-01;13:42:00;011790;438;1;;2017-06-02;2017-06-02;BAGSACORP;EL TRIUNFO;13;;0;2017-06-01 13:42:52;33;ACTIVO
455;0013556;2017-06-01;14:24:00;011791;449;1;;2017-06-02;2017-06-02;BAGSACORP S.A.;TENGUEL;13;;0;2017-06-01 14:24:31;33;ACTIVO
456;0013557;2017-06-01;14:37:00;011792;327;1;;2017-06-02;2017-06-02;BAGSACORP S.A.;EL TRIUNFO;13;;0;2017-06-01 14:37:08;33;INACTIVO
457;0013558;2017-06-01;14:39:00;011793;245;1;;2017-06-02;2017-06-02;BAGSACORP;MACHALA;13;;0;2017-06-01 14:39:15;33;ACTIVO
458;0013559;2017-06-01;14:40:00;011794;370;1;;2017-06-02;2017-06-02;BAGSACORP S.A.;HCDA SAN JOSE;13;;0;2017-06-01 14:40:58;33;ACTIVO
459;0013560;2017-06-01;14:42:00;011795;370;1;;2017-06-02;2017-06-02;BAGSACORP S.A.;HCDA MIRAFLORES;13;;0;2017-06-01 14:42:18;33;ACTIVO
460;0013561;2017-06-01;17:28:00;011796;370;1;;2017-06-02;2017-06-02;BAGSACORP S.A.;HCDA STA MARIANA;13;;0;2017-06-01 17:28:31;33;ACTIVO
461;0013562;2017-06-01;17:30:00;011797;370;1;;2017-06-02;2017-06-02;BAGSACORP S.A.;HCDA SAN HUMBERTO;13;;0;2017-06-01 17:30:28;33;ACTIVO
462;0013563;2017-06-02;11:40:00;011798;274;1;;2017-06-02;2017-06-02;BAGSACORP;MACHALA;14;;0;2017-06-02 11:40:14;33;ACTIVO
463;0013564;2017-06-02;11:45:00;011799;273;1;;2017-06-02;2017-06-02;BAGSACORP S.A.;MACHALA;14;;0;2017-06-02 11:45:29;33;ACTIVO
464;0013565;2017-06-02;16:49:00;011802;28;1;;2017-06-05;2017-06-05;BAGSACORP;HCDA AGRILECHOS;13;;0;2017-06-02 16:49:19;33;ACTIVO
465;0013566;2017-06-02;16:50:00;011803;28;1;;2017-06-05;2017-06-05;BAGSACORP S.A.;HCDA VALENCIA;13;;0;2017-06-02 16:50:24;33;ACTIVO
466;0013567;2017-06-02;16:51:00;011804;238;1;;2017-06-05;2017-06-05;BAGSACORP S.A.;HCDA EL PRIMOR;13;;0;2017-06-02 16:51:19;33;ACTIVO
467;0013568;2017-06-05;17:09:00;011807;327;1;;2017-06-06;2017-06-06;BAGSACORP;EL TRIUNFO;13;;0;2017-06-05 17:09:58;33;INACTIVO
468;0013569;2017-06-05;17:18:00;;273;1;;;;;;13;;0;2017-06-05 17:18:22;33;ACTIVO
469;;2017-06-05;17:19:00;011808;273;1;;2017-06-06;2017-06-06;BAGSACORP S.A.;POZO DE PIEDRA;13;;0;2017-06-05 17:19:03;33;ACTIVO
470;;2017-06-05;17:33:00;011809;274;1;;2017-06-06;2017-06-06;BAGSACORP;CLEMENTINA;13;;0;2017-06-05 17:33:37;33;ACTIVO
471;;2017-06-05;17:38:00;011810;271;1;;2017-06-06;2017-06-06;BAGSACORP;BEATRIZ;13;;0;2017-06-05 17:38:11;33;ACTIVO
472;;2017-06-05;17:39:00;011811;272;1;;2017-06-06;2017-06-06;BAGSACORP;PLAYON;13;;0;2017-06-05 17:39:55;33;ACTIVO
473;;2017-06-05;17:50:00;011812;155;1;;2017-06-06;2017-06-06;BAGSACORP;HCDA MARIA;13;;0;2017-06-05 17:50:16;33;ACTIVO
474;;2017-06-05;17:53:00;011813;327;1;;2017-06-06;2017-06-06;BAGSACORP;EL TRIUNFO;13;;0;2017-06-05 17:53:18;33;INACTIVO
475;0013575;2017-06-05;18:39:00;011814;327;1;;2017-06-06;2017-06-06;BAGSACORP;EL TRIUNFO;13;;0;2017-06-05 18:39:24;33;ACTIVO
476;0013576;2017-06-07;09:32:00;011816;415;1;;2017-06-07;2017-06-07;BAGSACORP;FCO ORELLANA;14;;0;2017-06-07 09:32:12;33;ACTIVO
477;0013577;2017-06-07;12:50:00;011817;12;1;;2017-06-07;2017-06-07;BAGSACORP;DURAN;13;;0;2017-06-07 12:50:00;33;ACTIVO
478;0013578;2017-06-07;12:50:00;011818;15;1;;2017-06-07;2017-06-07;BAGSACORP;DURAN;13;;0;2017-06-07 12:50:40;33;ACTIVO
479;0013580;2017-06-08;08:55:00;011819;181;1;;2017-06-08;2017-06-08;BAGSACORP S.A.;SAN JUAN;14;;0;2017-06-08 08:55:19;33;ACTIVO
480;0013581;2017-06-08;09:01:00;011820;73;1;;2017-06-08;2017-06-08;BAGSACORP;HCDA EL RUBI;14;;0;2017-06-08 09:01:04;33;ACTIVO
481;0013582;2017-06-08;09:11:00;011821;181;1;;2017-06-08;2017-06-08;BAGSACORP;HCDA LAURA ISABELLA;14;;0;2017-06-08 09:11:11;33;ACTIVO
482;0013583;2017-06-08;09:14:00;011822;441;1;;2017-06-08;2017-06-08;BAGSACORP;LA UNION;14;;0;2017-06-08 09:14:55;33;ACTIVO
483;0013584;2017-06-08;14:54:00;011823;102;1;;2017-06-08;2017-06-08;BAGSACORP;KM 10.5 VIA A DAULE;6;;0;2017-06-08 14:54:54;33;ACTIVO
484;0013585;2017-06-08;15:18:00;011824;284;1;;2017-06-08;2017-06-08;BAGSACORP;LOGBAN;12;;0;2017-06-08 15:18:58;33;ACTIVO
485;0013586;2017-06-08;15:44:00;011825;37;1;;2017-06-09;2017-06-09;BAGSACORP;BUENA VISTA;13;;0;2017-06-08 15:44:59;33;ACTIVO
486;0013587;2017-06-08;15:47:00;011826;107;1;;2017-06-09;2017-06-09;BAGSACORP;HCDA LOTE PALADINES;13;;0;2017-06-08 15:47:36;33;ACTIVO
487;0013588;2017-06-08;15:52:00;011827;438;1;;2017-06-09;2017-06-09;BAGSACORP;EL TRIUNFO;13;;0;2017-06-08 15:52:49;33;ACTIVO
488;0013589;2017-06-08;16:05:00;011828;386;1;;2017-06-09;2017-06-09;BAGSACORP;AUGUSTO VALLE ROSALES;13;;0;2017-06-08 16:05:07;33;ACTIVO
489;0013590;2017-06-08;16:11:00;011829;449;1;;2017-06-09;2017-06-09;BAGSACORP;TENGUEL;13;;0;2017-06-08 16:11:53;33;ACTIVO
490;0013591;2017-06-08;17:27:00;011830;213;1;;2017-06-09;2017-06-09;BAGSACORP;MACHALA;13;;0;2017-06-08 17:27:06;33;ACTIVO
491;0013592;2017-06-12;15:34:00;011832;441;1;;2017-06-13;2017-06-13;BAGSACORP;LA UNION;13;;0;2017-06-12 15:34:39;33;ACTIVO
492;0013593;2017-06-12;15:48:00;011833;181;1;;2017-06-13;2017-06-13;BAGSACORP S.A.;HCDA LAURA ISABELLA;13;;0;2017-06-12 15:48:47;33;ACTIVO
493;0013594;2017-06-12;15:57:00;011834;28;1;;2017-06-13;2017-06-13;BAGSACORP;LA MANA;13;;0;2017-06-12 15:57:34;33;ACTIVO
494;0013595;2017-06-12;16:03:00;011835;28;1;;2017-06-13;2017-06-13;BAGSACORP;HCDA LOS AGRILECHOS;13;;0;2017-06-12 16:03:35;33;ACTIVO
495;0013596;2017-06-13;15:37:00;011839;16;1;;2017-06-14;2017-06-14;BAGSACORP;FCO DE ORELLANA;14;;0;2017-06-13 15:37:54;33;ACTIVO
496;0013597;2017-06-15;09:18:00;011840;295;1;;2017-06-15;2017-06-15;BAGSACORP S.A.;SAN JUAN;13;;0;2017-06-15 09:18:28;33;ACTIVO
497;0013598;2017-06-15;11:10:00;011841;449;1;;2017-06-16;2017-06-16;BAGSACORP;TENGUEL;13;;0;2017-06-15 11:10:00;33;ACTIVO
498;0013599;2017-06-15;15:19:00;011842;213;1;;2017-06-16;2017-06-16;BAGSACORP;EL TRIUNFO;13;;0;2017-06-15 15:19:56;33;ACTIVO
499;0013600;2017-06-15;15:36:00;011843;370;1;;2017-06-16;2017-06-16;BAGSACORP;HCDA MARIANA;13;;0;2017-06-15 15:36:53;33;ACTIVO
500;0013601;2017-06-15;15:39:00;011844;370;1;;2017-06-16;2017-06-16;BAGSACORP;HCDA MIRAFLORES;13;;0;2017-06-15 15:39:41;33;ACTIVO
501;0013602;2017-06-15;15:42:00;011845;370;1;;2017-06-16;2017-06-16;BAGSACORP;HCDA SAN JOSE;13;;0;2017-06-15 15:42:19;33;ACTIVO
502;0013603;2017-06-16;10:36:00;011847;205;1;;2017-06-16;2017-06-16;BAGSACORP;PUERTO INCA;14;;0;2017-06-16 10:36:33;33;ACTIVO
503;0013604;2017-06-16;14:59:00;011848;28;1;;2017-06-19;2017-06-19;BAGSACORP;HCDA LA MANA;13;;0;2017-06-16 14:59:43;33;ACTIVO
504;;2017-06-16;16:47:00;011849;405;1;;2017-06-19;2017-06-19;BAGSACORP;QUEVEDO;13;;0;2017-06-16 16:47:55;33;INACTIVO
505;;2017-06-16;17:15:00;011850;405;1;;2017-06-19;2017-06-19;BAGSACORP;QUEVEDO;13;;0;2017-06-16 17:15:29;33;INACTIVO
506;0013606;2017-06-19;13:47:00;011853;93;1;;2017-06-19;2017-06-19;BAGSACORP;FERTISA;14;;0;2017-06-19 13:47:19;38;ACTIVO
507;;2017-06-20;16:00:00;011854;28;1;;2017-06-20;2017-06-20;BAGSACORP;KM.10 - QUEVEDO;13;;0;2017-06-19 16:00:11;38;ACTIVO
508;;2017-06-20;16:21:00;011855;405;1;;2017-06-20;2017-06-20;BAGSACORP;QUEVEDO;13;;0;2017-06-19 16:21:24;38;ACTIVO
509;0013607;2017-06-19;17:14:00;000000;269;1;;2017-06-20;2017-06-20;BAGSACORP;HCDA SAN MIGUEL;13;;0;2017-06-19 17:14:13;38;ACTIVO
510;0013608;2017-06-19;17:22:00;011856;270;1;;2017-06-20;2017-06-20;BAGSACORP;HCDA. SUSANA;13;;0;2017-06-19 17:22:27;38;ACTIVO
511;0013611;2017-06-21;16:13:00;011858;269;1;;2017-06-22;2017-06-22;BAGSACORP;HCDA. SANTA ELENA;13;;0;2017-06-21 16:13:59;38;ACTIVO
512;0013612;2017-06-21;17:02:00;011859;96;1;;2017-06-22;2017-06-22;BAGSACORP;PUEBLO VIEJO/BABAHOYO;13;;0;2017-06-21 17:02:00;38;ACTIVO
513;0013613;2017-06-21;17:10:00;011860;24;1;;2017-06-22;2017-06-22;BAGSACORP;SAN JUAN;13;;0;2017-06-21 17:10:39;38;ACTIVO
514;0013614;2017-06-22;17:16:00;011861;438;1;;2017-06-23;2017-06-23;BAGSACORP;LA TRONCAL;13;;0;2017-06-21 17:16:49;38;ACTIVO
515;0013615;2017-06-22;14:50:00;011862;107;1;;2017-06-23;2017-06-23;BAGSACORP;HACIENDA TOMATAL;13;;0;2017-06-22 14:50:19;38;ACTIVO
516;0013616;2017-06-23;07:38:00;011863;273;1;;2017-06-23;2017-06-23;BAGSACORP;HCDA POZO DE PIEDRA;13;;0;2017-06-23 07:38:00;38;ACTIVO
517;0013617;2017-06-23;07:40:00;011864;274;1;;2017-06-23;2017-06-23;BAGSACORP;HCDA SAN JOSE;13;;0;2017-06-23 07:40:47;38;ACTIVO
518;0013618;2017-06-23;07:43:00;011865;274;1;;2017-06-23;2017-06-23;BAGSACORP;HCDA CLEMENTINA;13;;0;2017-06-23 07:43:41;38;ACTIVO
519;0013619;2017-06-23;07:46:00;011866;271;1;;2017-06-23;2017-06-23;BAGSACORP;HCDA BEATRIZ;13;;0;2017-06-23 07:46:27;38;ACTIVO
520;0013620;2017-06-23;07:49:00;011867;272;1;.;2017-06-23;2017-06-23;BAGSACORP;HCDA PLAYON;13;;0;2017-06-23 07:49:31;38;ACTIVO
521;0013621;2017-06-28;15:54:00;011872;181;1;;2017-06-29;2017-06-29;BAGSACORP;HCDA. NUEVO PORVENIR;13;;0;2017-06-28 15:54:02;38;ACTIVO
522;0013622;2017-06-28;16:00:00;011873;181;1;;2017-06-29;2017-06-29;BAGSACORP;HCDA. LAURA ISABELLA;13;;0;2017-06-28 16:00:16;38;ACTIVO
523;0013623;2017-06-28;16:04:00;011874;73;1;;2017-06-29;2017-06-29;BAGSACORP;HCDA. EL RUBI;13;;0;2017-06-28 16:04:54;38;ACTIVO
524;0013624;2017-06-28;16:24:00;011875;24;1;;2017-06-29;2017-06-29;BAGSACORP;BABAHOYO;13;;0;2017-06-28 16:24:38;38;ACTIVO
525;0013625;2017-06-29;16:41:00;011876;31;1;;2017-06-30;2017-06-30;BAGSACORP;STA. ROSA;13;;0;2017-06-29 16:41:42;38;ACTIVO
526;0013626;2017-06-29;16:47:00;011877;370;1;;2017-06-30;2017-06-30;BAGSACORP;HCDA. SAN JOSE;13;;0;2017-06-29 16:47:46;38;ACTIVO
527;0013627;2017-06-29;16:53:00;011878;370;1;;2017-06-30;2017-06-30;BAGSACORP;STA. MARIANITA;13;;0;2017-06-29 16:53:25;38;ACTIVO
528;0013628;2017-06-29;16:58:00;011879;370;1;;2017-06-30;2017-06-30;BAGSACORP;SAN HUMBERTO-TAURA;13;;0;2017-06-29 16:58:57;38;ACTIVO
529;0013629;2017-06-29;17:03:00;011880;370;1;;2017-06-30;2017-06-30;BAGSACORP;MIRAFLORES- NARANJITO;13;;0;2017-06-29 17:03:11;38;ACTIVO
530;0013630;2017-07-03;16:08:00;011884;28;1;;2017-07-04;2017-07-04;BAGSACORP;HCDA. AGRILECHOS;13;;0;2017-07-03 16:08:39;38;ACTIVO
531;0013631;2017-07-04;13:54:00;011885;284;1;;2017-07-04;2017-07-04;BAGSACORP;LOGISTICA;12;;0;2017-07-04 13:54:24;38;ACTIVO
532;0013632;2017-07-05;09:47:00;011886;12;1;;2017-07-05;2017-07-05;BAGSACORP;DURAN;13;;0;2017-07-05 09:47:18;38;ACTIVO
533;0013633;2017-07-05;16:13:00;011887;238;1;;2017-07-06;2017-07-06;BAGSACORP;HCDA. EL PRIMOR;13;;0;2017-07-05 16:13:07;38;ACTIVO
534;0013634;2017-07-05;16:24:00;011888;441;1;;2017-07-06;2017-07-06;BAGSACORP;HCDA. SAN MIGUEL;13;;0;2017-07-05 16:24:43;38;ACTIVO
535;0013635;2017-07-06;16:30:00;011889;205;1;;2017-07-07;2017-07-07;BAGSACORP;PTO. INCA;13;;0;2017-07-06 16:30:15;38;ACTIVO
536;0013636;2017-07-07;16:38:00;011890;93;1;;2017-07-10;2017-07-10;BAGSACORP;AV SAN JUAN BOSCO Y LA N;13;;0;2017-07-07 16:38:57;38;ACTIVO
537;0013637;2017-07-10;15:51:00;011891;28;1;;2017-07-11;2017-07-11;BAGSACORP;LA MANÀ;13;;0;2017-07-10 15:51:32;38;ACTIVO
538;0013638;2017-07-10;15:56:00;011892;28;1;;2017-07-11;2017-07-11;BAGSACORP;HCDA. AGRILECHOS;13;;0;2017-07-10 15:56:47;38;ACTIVO
539;0013639;2017-07-12;14:39:00;011893;389;1;;2017-07-13;2017-07-13;BAGSACORP;FINCA VIOLETA 1;13;;0;2017-07-12 14:39:48;38;ACTIVO
540;0013640;2017-07-12;15:12:00;011894;295;1;;2017-07-13;2017-07-13;BAGSACORP;LOS RIOS;13;;0;2017-07-12 15:12:51;38;ACTIVO
541;0013641;2017-07-13;16:32:00;011896;178;1;;2017-07-14;2017-07-14;BAGSACORP;MACHALA;13;;0;2017-07-13 16:32:32;38;ACTIVO
542;0013642;2017-07-13;17:13:00;011897;155;1;;2017-07-14;2017-07-14;BAGSACORP;STA. ROSA-LA MARIA;13;;0;2017-07-13 17:13:51;38;ACTIVO
543;0013644;2017-07-17;17:01:00;011899;421;1;;2017-07-18;2017-07-18;BAGSACORP;HCDA. EL NARANJO;13;;0;2017-07-17 17:01:41;38;ACTIVO
544;0013645;2017-07-17;17:18:00;011900;28;1;;2017-07-18;2017-07-18;BAGSACORP;LA MANA;13;;0;2017-07-17 17:18:35;38;INACTIVO
545;;2017-07-17;17:24:00;011901;28;1;;2017-07-18;2017-07-18;BAGSACORP;LA MANA-QUEVEDO;13;;0;2017-07-17 17:24:07;38;ACTIVO
546;0013646;2017-07-17;17:29:00;011902;28;1;;2017-07-18;2017-07-18;BAGSACORP;HCDA. AGRILECHO;13;;0;2017-07-17 17:29:39;38;ACTIVO
547;0013643;2017-07-17;10:15:00;011898;202;1;;2017-07-17;2017-07-17;BAGSACORP;EL TRIUNFO;6;;0;2017-07-18 10:15:17;38;ACTIVO
548;0013647;2017-07-18;17:13:00;011903;24;1;;2017-07-19;2017-07-19;BAGSACORP;BABAHOYO;13;;0;2017-07-18 17:13:04;38;ACTIVO
549;0013648;2017-07-18;17:29:00;011904;96;1;;2017-07-19;2017-07-19;BAGSACORP;PUEBLO VIEJO;13;;0;2017-07-18 17:29:45;38;ACTIVO
550;0013649;2017-07-19;10:02:00;011905;321;1;;2017-07-19;2017-07-19;BAGSACORP;KENNEDY NORTE SOLAR 1 MZ. 104;14;;0;2017-07-19 10:02:11;38;ACTIVO
551;0013651;2017-07-19;16:25:00;011908;24;1;;2017-07-20;2017-07-20;BAGSACORP;SAN JUAN;13;;0;2017-07-19 16:25:11;38;ACTIVO
552;0013652;2017-07-19;16:45:00;011909;96;1;;2017-07-20;2017-07-20;BAGSACORP;BABAHOYO;13;;0;2017-07-19 16:45:30;38;ACTIVO
553;0013653;2017-07-20;15:56:00;011910;202;1;;2017-07-21;2017-07-21;BAGSACORP;EL TRIUNFO;13;;0;2017-07-20 15:56:42;38;ACTIVO
554;0013654;2017-07-20;16:10:00;011911;273;1;;2017-07-21;2017-07-21;BAGSACORP;HCDA. CLAUDIA MARIA;13;;0;2017-07-20 16:10:51;38;ACTIVO
555;0013655;2017-07-20;16:18:00;011912;274;1;;2017-07-21;2017-07-21;BAGSACORP;HCDA. SAN JOSE;13;;0;2017-07-20 16:18:21;38;ACTIVO
556;0013656;2017-07-20;16:23:00;011913;271;1;;2017-07-21;2017-07-21;BAGSACORP;HCDA. BEATRIZ;13;;0;2017-07-20 16:23:41;38;ACTIVO
557;0013657;2017-07-20;16:33:00;011914;272;1;;2017-07-21;2017-07-21;BAGSACORP;HCDA. PLAYON;13;;0;2017-07-20 16:33:40;38;ACTIVO
558;0013658;2017-07-20;17:37:00;011915;397;1;;2017-07-21;2017-07-21;BAGSACORP;PARAZUL;13;;0;2017-07-20 17:37:30;38;ACTIVO
559;0013659;2017-07-26;17:06:00;011917;405;1;;2017-07-27;2017-07-27;BAGSACORP;HCDA BANANO TIERRAS VERDES;13;;0;2017-07-26 17:06:02;38;ACTIVO
560;0013660;2017-07-26;17:12:00;011918;441;1;;2017-07-27;2017-07-27;BAGSACORP;HCDA. SAN MIGUEL;13;;0;2017-07-26 17:12:12;38;ACTIVO
561;0013661;2017-07-27;15:05:00;011921;398;1;;2017-07-28;2017-07-28;BAGSACORP;MACHALA;13;;0;2017-07-27 15:05:24;38;ACTIVO
562;0013662;2017-07-27;15:40:00;011922;37;1;;2017-07-28;2017-07-28;BAGSACORP;BUENAVISTA;13;;0;2017-07-27 15:40:04;38;ACTIVO
563;0013663;2017-07-27;16:53:00;011923;396;1;;2017-07-28;2017-07-28;BAGSACORP;BALAO;13;;0;2017-07-27 16:53:26;38;ACTIVO
564;0013664;2017-07-28;10:23:00;011925;393;1;;2017-07-28;2017-07-28;BAGSACORP;PUEBLO VIEJO / BABAHOYO-PUEBLO;6;;0;2017-07-28 10:23:16;38;INACTIVO
565;0013665;2017-07-31;16:40:00;011926;270;1;;2017-08-01;2017-08-01;BAGSACORP;HCDA. SUSANA;13;;0;2017-07-31 16:40:47;38;ACTIVO
566;0013666;2017-07-31;16:46:00;011928;269;1;;2017-08-01;2017-08-01;BAGSACORP;HCDA. SAN MIGUEL;13;;0;2017-07-31 16:46:07;38;ACTIVO
567;0013667;2017-07-31;17:13:00;011929;462;1;;2017-08-01;2017-08-01;BAGSACORP;HCDA. FRUTAGUA;13;;0;2017-07-31 17:13:42;38;ACTIVO
568;0013668;2017-07-31;17:30:00;011930;28;1;;2017-08-01;2017-08-01;BAGSACORP;HCDA. AGRILECHOS;13;;0;2017-07-31 17:30:37;38;ACTIVO
569;0013669;2017-08-02;09:38:00;011932;12;1;;2017-08-02;2017-08-02;BAGSACORP;DURAN;13;;0;2017-08-02 09:38:36;38;ACTIVO
570;0013670;2017-08-02;10:16:00;011933;393;1;;2017-08-02;2017-08-02;BAGSACORP;PUEBLOVIEJO KM. 5 VIA CATARAMA;13;;0;2017-08-02 10:16:29;38;INACTIVO
571;0013671;2017-08-02;11:06:00;011934;284;1;;2017-08-02;2017-08-02;BAGSACORP;LOGISTICA BANANERA;12;;0;2017-08-02 11:06:24;38;ACTIVO
572;0013672;2017-08-02;15:30:00;011935;28;1;;2017-08-03;2017-08-03;BAGSACORP;LA MANA;13;;0;2017-08-02 15:30:28;38;ACTIVO
573;0013673;2017-08-02;15:36:00;011936;269;1;;2017-08-03;2017-08-03;BAGSACORP;HCDA. STA. ELENA;13;;0;2017-08-02 15:36:52;38;ACTIVO
574;0013674;2017-08-02;17:06:00;011937;418;1;;2017-08-03;2017-08-03;BAGSACORP;PALENQUE;13;;0;2017-08-02 17:06:50;38;ACTIVO
575;0013675;2017-08-03;17:21:00;011939;107;1;;2017-08-04;2017-08-04;BAGSACORP;HCDA, TOMATAL;13;;0;2017-08-03 17:21:46;38;ACTIVO
576;0013676;2017-08-04;09:24:00;011940;393;1;;2017-08-02;2017-08-02;BAGSACORP;PUEBLOVIEJO KM. 5 VIA CATARAMA;13;;0;2017-08-04 09:24:55;38;ACTIVO
577;0013677;2017-08-04;11:55:00;011941;393;1;;2017-08-04;2017-08-04;BAGSACORP;PUEBLOVIEJO KM. 5 VIA CATARAMA;6;;0;2017-08-04 11:55:31;38;ACTIVO
578;0013678;2017-08-07;16:23:00;011943;441;1;;2017-08-08;2017-08-08;BAGSACORP;HCDA. SAN MIGUEL;13;;0;2017-08-07 16:23:28;38;ACTIVO
579;0013679;2017-08-07;16:31:00;011944;181;1;;2017-08-08;2017-08-08;BAGSACORP;HCDA. LAURA ISABELLA;13;;0;2017-08-07 16:31:49;38;ACTIVO
580;0013680;2017-08-07;16:38:00;011945;181;1;;2017-08-08;2017-08-08;BAGSACORP;HCDA. NUEVO PORVENIR;13;;0;2017-08-07 16:38:47;38;ACTIVO
581;0013681;2017-08-07;16:43:00;011946;73;1;;2017-08-08;2017-08-08;BAGSACORP;HCDA. EL RUBI;13;;0;2017-08-07 16:43:43;38;ACTIVO
582;0013682;2017-08-07;16:48:00;011947;405;1;;2017-08-08;2017-08-08;BAGSACORP;QUEVEDO;13;;0;2017-08-07 16:48:38;38;ACTIVO
583;0013683;2017-08-07;16:53:00;011948;28;1;;2017-08-08;2017-08-08;BAGSACORP;LA MANA;13;;0;2017-08-07 16:53:50;38;ACTIVO
584;0013684;2017-08-07;16:58:00;011949;28;1;;2017-08-08;2017-08-08;BAGSACORP;HCDA. AGRILECHOS;13;;0;2017-08-07 16:58:07;38;ACTIVO
585;0013685;2017-08-08;16:34:00;011951;295;1;;2017-08-09;2017-08-09;BAGSACORP;VIA SAN JUAN;13;;0;2017-08-08 16:34:26;38;ACTIVO
586;0013686;2017-08-08;17:08:00;011952;393;1;;2017-08-09;2017-08-09;BAGSACORP;PUEBLOVIEJO KM. 5 VIA CATARAMA;13;;0;2017-08-08 17:08:25;38;ACTIVO
587;0013687;2017-08-09;15:28:00;011954;12;1;;2017-07-05;2017-07-05;BAGSACORP;DURAN;13;;0;2017-08-09 15:28:18;38;ACTIVO
588;0013688;2017-08-09;16:05:00;011955;438;1;;2017-08-10;2017-08-10;BAGSACORP;HCDA. EDWARD JAVIER;13;;0;2017-08-09 16:05:38;38;ACTIVO
589;0013689;2017-08-09;16:15:00;011956;370;1;;2017-08-10;2017-08-10;BAGSACORP;HCDA. SAN HUMBERTO;13;;0;2017-08-09 16:15:15;38;ACTIVO
590;0013690;2017-08-09;16:22:00;011957;370;1;;2017-08-10;2017-08-10;BAGSACORP;HCDA. SAN JOSE;13;;0;2017-08-09 16:22:55;38;ACTIVO
591;0013691;2017-08-09;16:26:00;011958;370;1;;2017-08-10;2017-08-10;BAGSACORP;HCDA. MIRAFLORES;13;;0;2017-08-09 16:26:17;38;ACTIVO
592;;2017-08-15;16:21:00;011961;28;1;;2017-08-15;2017-08-15;BAGSACORP;LA MANA;13;;0;2017-08-14 16:21:41;38;ACTIVO
593;;2017-08-15;16:24:00;011962;28;1;;2017-08-15;2017-08-15;BAGSACORP;HCDA. AGRILECHOS;13;;0;2017-08-14 16:24:03;38;ACTIVO
594;0013692;2017-08-14;16:30:00;011963;238;1;;2017-08-15;2017-08-15;BAGSACORP;HCDA. EL EDEN;13;;0;2017-08-14 16:30:43;38;ACTIVO
595;0013693;2017-08-14;16:34:00;011964;238;1;;2017-08-15;2017-08-15;BAGSACORP;HCDA. EL PRIMOR;13;;0;2017-08-14 16:34:49;38;ACTIVO
596;0013696;2017-08-16;16:43:00;011965;96;1;;2017-08-17;2017-08-17;BAGSACORP;KM 86.5 CARRETERA BABAHOYO - PUEBLO VIEJO;13;;0;2017-08-16 16:43:59;38;ACTIVO
597;0013697;2017-08-16;17:36:00;011967;24;1;;2017-08-17;2017-08-17;BAGSACORP;SAN JUAN;13;;0;2017-08-16 17:36:15;38;ACTIVO
598;0013698;2017-08-16;17:42:00;011968;393;1;;2017-08-17;2017-08-17;BAGSACORP;PUEBLOVIEJO KM. 5 VIA CATARAMA;13;;0;2017-08-16 17:42:48;38;ACTIVO
599;0013699;2017-08-21;10:15:00;011969;28;1;;2017-08-22;2017-08-22;BAGSACORP;HCDA. AGRILECHOS;13;;0;2017-08-21 10:15:42;38;INACTIVO
600;0013699;2017-08-21;10:25:00;011971;28;1;;2017-08-22;2017-08-22;BAGSACORP;HCDA. AGRILECHO;13;;0;2017-08-21 10:25:55;38;ACTIVO
601;0013700;2017-08-21;10:30:00;011972;28;1;;2017-08-22;2017-08-22;BAGSACORP;LA MANA;13;;0;2017-08-21 10:30:13;38;ACTIVO
602;0013706;2017-08-23;17:16:00;011975;24;1;;2017-08-24;2017-08-24;BAGSACORP;SAN JUAN;13;;0;2017-08-23 17:16:06;38;ACTIVO
603;0013707;2017-08-23;17:25:00;011976;463;1;;2017-08-24;2017-08-24;BAGSACORP;SAN JUAN HCDA. BLANCA R;13;;0;2017-08-23 17:25:03;38;ACTIVO
604;0013708;2017-08-24;08:49:00;011977;393;1;;2017-08-24;2017-08-24;BAGSACORP;PUEBLOVIEJO;13;;0;2017-08-24 08:49:04;38;ACTIVO
605;0013710;2017-08-28;16:22:00;011981;295;1;;2017-08-29;2017-08-29;BAGSACORP;SAN JUAN;13;;0;2017-08-28 16:22:53;38;ACTIVO
606;0013711;2017-08-28;16:30:00;011982;441;1;;2017-08-29;2017-08-29;BAGSACORP;HCDA. SAN MIGUEL;13;;0;2017-08-28 16:30:17;38;ACTIVO
607;0013712;2017-08-28;16:35:00;011983;393;1;;2017-08-29;2017-08-29;BAGSACORP;PUEBLOVIEJO;13;;0;2017-08-28 16:35:07;38;ACTIVO
608;0013713;2017-08-28;16:41:00;011984;181;1;;2017-08-29;2017-08-29;BAGSACORP;HCDA. LAURA ISABELLA;13;;0;2017-08-28 16:41:24;38;ACTIVO
