1075;12171;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012171  DEL  28/10/2015;2015-4002;0;0;23;2015-10-28 11:42:18;INACTIVO
1076;12172;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012172  DEL  28/10/2015;2015-4003;0;0;23;2015-10-28 11:42:44;INACTIVO
1077;12173;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012173  DEL  28/10/2015;2015-4004;0;0;23;2015-10-28 11:43:03;INACTIVO
1078;12174;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012174  DEL  28/10/2015;2015-4005;0;0;23;2015-10-28 11:43:19;INACTIVO
1079;12175;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012175  DEL  28/10/2015;2015-4006;0;0;23;2015-10-28 11:43:42;INACTIVO
1080;12176;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012176  DEL  28/10/2015;2015-4007;0;0;23;2015-10-28 11:43:56;INACTIVO
1081;12177;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012177  DEL  28/10/2015;2015-4008;0;0;23;2015-10-28 11:44:09;INACTIVO
1082;12178;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012178  DEL  28/10/2015;2015-4009;0;0;23;2015-10-28 11:44:24;INACTIVO
1083;12179;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012179  DEL  28/10/2015;2015-4010;0;0;23;2015-10-28 11:44:39;INACTIVO
1084;12180;1;232;D;2015-10-28;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012180  DEL  28/10/2015;2015-4011;0;0;23;2015-10-28 11:45:02;INACTIVO
1085;12181;1;422;D;2015-11-01;2839.2;2839.2;0;DEBITO POR FACTURA NO. 1 - 0012181  DEL  01/11/2015;2015-4012;30;0;23;2015-10-28 11:47:12;ACTIVO
1086;12182;1;269;D;2015-10-29;2271.36;0;2271.36;DEBITO POR FACTURA NO. 1 - 0012182  DEL  29/10/2015;2015-4016;30;0;23;2015-10-28 14:41:04;INACTIVO
1087;12170;1;269;D;2015-10-29;2271.36;2271.36;0;DEBITO POR FACTURA NO. 1 - 0012170  DEL  29/10/2015;2015-4017;0;0;23;2015-10-28 14:45:13;ACTIVO
1088;12171;1;269;D;2015-10-29;2271.36;2271.36;0;DEBITO POR FACTURA NO. 1 - 0012171  DEL  29/10/2015;2015-4018;0;0;23;2015-10-28 14:46:47;ACTIVO
1089;12172;1;270;D;2015-10-29;378.56;378.56;0;DEBITO POR FACTURA NO. 1 - 0012172  DEL  29/10/2015;2015-4019;0;0;23;2015-10-28 14:52:41;ACTIVO
1090;12183;1;405;D;2015-10-29;907.2;0;907.2;DEBITO POR FACTURA NO. 1 - 0012183  DEL  29/10/2015;2015-4020;30;0;23;2015-10-28 14:56:11;INACTIVO
1091;12173;1;405;D;2015-10-29;907.2;907.2;0;DEBITO POR FACTURA NO. 1 - 0012173  DEL  29/10/2015;2015-4021;0;0;23;2015-10-28 14:59:37;ACTIVO
1092;12174;1;405;D;2015-10-29;907.2;907.2;0;DEBITO POR FACTURA NO. 1 - 0012174  DEL  29/10/2015;2015-4022;0;0;23;2015-10-28 15:01:04;ACTIVO
1093;12175;1;405;D;2015-10-29;2016;2016;0;DEBITO POR FACTURA NO. 1 - 0012175  DEL  29/10/2015;2015-4023;0;0;23;2015-10-28 15:03:25;ACTIVO
1094;12184;1;381;D;2015-10-28;296.8;0;296.8;DEBITO POR FACTURA NO. 1 - 0012184  DEL  28/10/2015;2015-4024;30;0;23;2015-10-28 15:05:23;INACTIVO
1095;12176;1;381;D;2015-10-29;296.8;296.8;0;DEBITO POR FACTURA NO. 1 - 0012176  DEL  29/10/2015;2015-4025;0;0;23;2015-10-28 15:08:29;ACTIVO
1096;12177;1;238;D;2015-10-29;529.2;529.2;0;DEBITO POR FACTURA NO. 1 - 0012177  DEL  29/10/2015;2015-4026;0;0;23;2015-10-28 15:10:40;ACTIVO
1097;12178;1;256;D;2015-10-29;1345.68;1345.68;0;DEBITO POR FACTURA NO. 1 - 0012178  DEL  29/10/2015;2015-4027;0;0;23;2015-10-28 15:14:13;ACTIVO
1098;12179;1;96;D;2015-10-29;2760.24;2760.24;0;DEBITO POR FACTURA NO. 1 - 0012179  DEL  29/10/2015;2015-4028;0;0;23;2015-10-28 15:23:49;ACTIVO
1099;1099;5;107;C;2015-10-28;1998;1998;0;CAN FACT 12085 DEPOSITO BAN MACHALA OMAR PALADINES;2015-4031;;0;26;2015-10-28 15:49:35;ACTIVO
1100;1100;5;238;C;2015-10-28;2097.9;2097.9;0;CAN FACT 12032 12051 DEPOSITO BAN PICHINCHA LITOBANANO;2015-4045;;0;26;2015-10-29 09:26:52;ACTIVO
1101;12180;1;336;D;2015-10-30;240;240;0;DEBITO POR FACTURA NO. 1 - 0012180  DEL  30/10/2015;2015-4084;0;0;23;2015-10-29 16:02:18;ACTIVO
1102;12182;1;202;D;2015-11-01;1350;1350;0;DEBITO POR FACTURA NO. 1 - 0012182  DEL  01/11/2015;2015-4087;30;0;23;2015-10-29 16:12:46;ACTIVO
1103;1103;5;269;C;2015-10-30;3085.6;0;3085.6;CAN FACT 12116 12117 CHE 25175 BAN BOLIVARIANO CTA 000-503838-1 ANTONIO FALQUEZ;2015-4094;;0;26;2015-10-30 08:56:31;INACTIVO
1104;1104;5;269;C;2015-10-30;3085.6;3085.6;0;CAN FACT 12116 12117 CHE 25175 BAN BOLIVARIANO CTA 000-503838-1 ANTONIO FALQUEZ;2015-4095;;0;26;2015-10-30 08:58:36;ACTIVO
1105;1105;5;288;C;2015-10-29;17.9;17.9;0;RET 1846 FACT 12163 ZANPOTI;2015-4096;;0;26;2015-10-30 09:00:25;ACTIVO
1106;1106;5;165;C;2015-10-27;5.75;5.75;0;RET 1333 FACT 12168 BANASOFT;2015-4097;;0;26;2015-10-30 09:01:59;ACTIVO
1107;1107;5;256;C;2015-10-29;12.02;12.02;0;RET 8637 FACT 12178 GUTIERREZ OCHOA MANUEL EDMUNDO;2015-4100;;0;26;2015-10-30 09:55:59;ACTIVO
1108;12137;1;332;D;2015-10-08;952.56;952.56;0;DEBITO POR FACTURA NO. 1 - 0012137  DEL  08/10/2015;2015-4101;30;0;23;2015-10-30 10:18:30;ACTIVO
1109;1109;5;395;C;2015-10-30;1653.9;1653.9;0;CAN FACT 12104 DEPOSITO PICHINCHA JOSE ZAMBRANO;2015-4114;;0;26;2015-10-30 15:07:31;ACTIVO
1110;12183;1;24;D;2015-11-01;3680.32;3680.32;0;DEBITO POR FACTURA NO. 1 - 0012183  DEL  01/11/2015;2015-4115;30;0;23;2015-10-30 15:26:35;ACTIVO
1111;12185;1;96;D;2015-11-01;2760.24;0;2760.24;DEBITO POR FACTURA NO. 1 - 0012185  DEL  01/11/2015;2015-4116;30;0;23;2015-10-30 15:29:29;INACTIVO
1112;12185;1;96;D;2015-11-01;2760.24;0;2760.24;DEBITO POR FACTURA NO. 1 - 0012185  DEL  01/11/2015;2015-4117;30;0;23;2015-10-30 15:30:06;INACTIVO
1113;12184;1;96;D;2015-11-01;2760.24;2760.24;0;DEBITO POR FACTURA NO. 1 - 0012184  DEL  01/11/2015;2015-4118;30;0;23;2015-10-30 15:44:51;ACTIVO
1114;12185;1;107;D;2015-11-01;2016;2016;0;DEBITO POR FACTURA NO. 1 - 0012185  DEL  01/11/2015;2015-4119;30;0;23;2015-10-30 15:46:13;ACTIVO
1115;12186;1;155;D;2015-11-01;1008;1008;0;DEBITO POR FACTURA NO. 1 - 0012186  DEL  01/11/2015;2015-4120;30;0;23;2015-10-30 15:49:48;ACTIVO
1116;1116;5;381;C;2015-10-28;12.19;12.19;0;RET 7688 FACT 12176 SOCIEDAD AGRICOLA EL SAUCE;2015-4121;;0;26;2015-10-30 16:04:29;ACTIVO
1117;12187;1;28;D;2015-11-04;3796.8;3796.8;0;DEBITO POR FACTURA NO. 1 - 0012187  DEL  04/11/2015;2015-4163;60;0;23;2015-11-04 17:08:46;ACTIVO
1118;12188;1;28;D;2015-11-04;2847.6;2847.6;0;DEBITO POR FACTURA NO. 1 - 0012188  DEL  04/11/2015;2015-4165;60;0;23;2015-11-04 17:12:31;ACTIVO
1119;12189;1;28;D;2015-11-04;1898.4;1898.4;0;DEBITO POR FACTURA NO. 1 - 0012189  DEL  04/11/2015;2015-4166;60;0;23;2015-11-04 17:14:21;ACTIVO
1120;12190;1;332;D;2015-11-04;1411.2;1411.2;0;DEBITO POR FACTURA NO. 1 - 0012190  DEL  04/11/2015;2015-4170;30;0;23;2015-11-04 17:20:22;ACTIVO
1121;12191;1;332;D;2015-11-04;705.6;705.6;0;DEBITO POR FACTURA NO. 1 - 0012191  DEL  04/11/2015;2015-4178;30;0;23;2015-11-04 17:37:01;ACTIVO
1122;12192;1;295;D;2015-11-04;2374.4;2374.4;0;DEBITO POR FACTURA NO. 1 - 0012192  DEL  04/11/2015;2015-4179;30;0;23;2015-11-04 17:39:10;ACTIVO
1123;12193;1;256;D;2015-11-05;4485.6;4485.6;0;DEBITO POR FACTURA NO. 1 - 0012193  DEL  05/11/2015;2015-4184;30;0;23;2015-11-05 10:08:07;ACTIVO
1124;12194;1;295;D;2015-11-05;2303.17;2303.17;0;DEBITO POR FACTURA NO. 1 - 0012194  DEL  05/11/2015;2015-4185;30;0;23;2015-11-05 10:09:52;ACTIVO
1125;12195;1;202;D;2015-11-06;5398.85;5398.85;0;DEBITO POR FACTURA NO. 1 - 0012195  DEL  06/11/2015;2015-4205;30;0;23;2015-11-06 09:35:37;ACTIVO
1126;12196;1;93;D;2015-11-09;4429.6;0;4429.6;DEBITO POR FACTURA NO. 1 - 0012196  DEL  09/11/2015;2015-4300;75;0;23;2015-11-09 09:02:00;INACTIVO
1127;12197;1;93;D;2015-11-09;4429.6;4429.6;0;DEBITO POR FACTURA NO. 1 - 0012197  DEL  09/11/2015;2015-4301;75;0;23;2015-11-09 09:02:25;ACTIVO
1128;12196;1;331;D;2015-11-06;806.4;806.4;0;DEBITO POR FACTURA NO. 1 - 0012196  DEL  06/11/2015;2015-4302;75;0;23;2015-11-09 09:30:24;ACTIVO
1129;1129;5;332;C;2015-10-08;11.34;11.34;0;RET 32379 FACT 12136 HUESCA S.A.;2015-4303;;0;26;2015-11-09 09:35:22;ACTIVO
1130;1130;5;332;C;2015-10-08;8.51;8.51;0;RET 32380 FACT 12137 HUESCA S.A;2015-4306;;0;26;2015-11-09 09:36:38;ACTIVO
1131;1131;5;96;C;2015-11-09;1500;1500;0;ABONO FACT 11984 CHE 3096 BAN BOLIVARIANO CTA 000-520765-1 AGRAIND;2015-4307;;0;26;2015-11-09 09:38:56;ACTIVO
1132;1132;5;332;C;2015-11-09;2202.79;2202.79;0;CAN FACT 12136 12137 CHE 5934 BAN PACIFICO CTA 0505135-5 HUESCA S.A.;2015-4308;;0;26;2015-11-09 09:40:09;ACTIVO
1133;1133;5;394;C;2015-11-09;1962.68;1962.68;0;CAN FACT 11929 12083 CHE 3205 BAN PICHINCHA CTA 21000260.79  NETHERLANDS S.A.;2015-4309;;0;26;2015-11-09 09:41:37;ACTIVO
1134;1134;5;389;C;2015-11-09;1308.15;1308.15;0;CAN FACT 11912 CHE 2023 BAN PICHINCHA CTA 21000257-71 LIQUI S-A.;2015-4311;;0;26;2015-11-09 09:48:46;ACTIVO
1135;1135;5;28;C;2015-10-08;19297.56;19297.56;0;CAN FACT 11903 11904 11928 11944 11945 11946 11951 11952 TRANSFERENCIA BAN  INTERNACIONAL REYBANPAC;2015-4341;;0;26;2015-11-09 16:43:05;ACTIVO
1136;12198;1;232;D;2015-11-09;0.01;0;0.01;DEBITO POR FACTURA NO. 1 - 0012198  DEL  09/11/2015;2015-4360;0;0;23;2015-11-09 17:25:43;INACTIVO
1137;12199;1;406;D;2015-11-09;94.08;94.08;0;DEBITO POR FACTURA NO. 1 - 0012199  DEL  09/11/2015;2015-4361;30;0;23;2015-11-09 17:27:24;ACTIVO
1138;12200;1;238;D;2015-11-10;1693.44;1693.44;0;DEBITO POR FACTURA NO. 1 - 0012200  DEL  10/11/2015;2015-4369;30;0;23;2015-11-10 10:21:02;ACTIVO
1139;12201;1;130;D;2015-11-10;6014.4;6014.4;0;DEBITO POR FACTURA NO. 1 - 0012201  DEL  10/11/2015;2015-4371;30;0;23;2015-11-10 10:28:42;ACTIVO
1140;12202;1;24;D;2015-11-10;5888.51;5888.51;0;DEBITO POR FACTURA NO. 1 - 0012202  DEL  10/11/2015;2015-4374;30;0;23;2015-11-10 10:31:40;ACTIVO
1141;1141;5;28;C;2015-11-09;220.35;220.35;0;RET 114363 FACT 12189 REYBANPAC;2015-4381;;0;26;2015-11-10 11:31:53;ACTIVO
1142;1142;5;28;C;2015-11-09;330.53;330.53;0;RET 114360 FACT 12188 REYBANPAC;2015-4382;;0;26;2015-11-10 11:33:29;ACTIVO
1143;1143;5;28;C;2015-11-09;440.7;440.7;0;RET 114358 FACT 12187 REYBANPAC;2015-4383;;0;26;2015-11-10 11:35:06;ACTIVO
1144;1144;5;331;C;2015-10-23;9.9;9.9;0;RET 5029 FACT 12157 NEBMABERT;2015-4384;;0;26;2015-11-10 11:36:37;ACTIVO
1145;1145;5;256;C;2015-11-05;40.05;40.05;0;RET 8640 FACT 12193 MANUEL GUTIERREZ OCHOA;2015-4385;;0;26;2015-11-10 11:41:53;ACTIVO
1146;12203;1;439;D;2015-11-10;201.6;0;201.6;DEBITO POR FACTURA NO. 1 - 0012203  DEL  10/11/2015;2015-4387;30;0;23;2015-11-10 12:23:02;INACTIVO
1147;12198;1;440;D;2015-11-06;1683.36;0;1683.36;DEBITO POR FACTURA NO. 1 - 0012198  DEL  06/11/2015;2015-4409;0;0;23;2015-11-10 16:34:38;INACTIVO
1148;12198;1;440;D;2015-11-06;1683.36;1683.36;0;DEBITO POR FACTURA NO. 1 - 0012198  DEL  06/11/2015;2015-4410;0;0;23;2015-11-10 16:36:29;ACTIVO
1149;1149;5;165;C;2015-11-10;533.42;533.42;0;ABONO FACT 12005 CHE 37090 BAN INTENACIONAL CTA 100-062180-6 BANASOFT;2015-4411;;0;26;2015-11-10 16:43:22;ACTIVO
1150;1150;5;165;C;2015-11-10;533.42;533.42;0;ABONO FACT 12005 CHE 37091 BAN INTENACIONAL CTA 100-062180-6 BANASOFT;2015-4412;;0;26;2015-11-10 16:44:37;ACTIVO
1151;1151;5;165;C;2015-11-10;533.42;533.42;0;CAN FACT 12005 CHE 37092 BAN INTERNACIONAL CTA 100-062180-6;2015-4413;;0;26;2015-11-10 16:45:59;ACTIVO
1152;1152;5;165;C;2015-11-10;533.42;533.42;0;ABONO FACT 12054 CHE 37093 BAN INTENACIONAL CTA 100-062180-6 BANASOF;2015-4414;;0;26;2015-11-10 16:47:35;ACTIVO
1153;1153;5;165;C;2015-11-10;533.42;533.42;0;ABONO FACT 12054 CHE 37094 BAN INTENACIONAL CTA 100-062180-6 BANASOFT;2015-4415;;0;26;2015-11-10 16:48:40;ACTIVO
1154;1154;5;165;C;2015-11-10;533.42;533.42;0;CAN FACT 12054 CHE 37095 BAN INTERNACIONAL CTA 100-062180-6 BANASOFT;2015-4416;;0;26;2015-11-10 16:49:55;ACTIVO
1155;1155;5;181;C;2015-11-10;305.25;305.25;0;CAN FACT 12110 CHE 16852 BAN BOLIVARIANO CTA 205-500965-6 IMELDABANANA;2015-4417;;0;26;2015-11-10 16:52:12;ACTIVO
1156;1156;5;406;C;2015-11-10;93.24;93.24;0;CAN FACT 12132 CHE 5729 BAN BOLIVARIANO CTA 093-500710-1 HACIENDA SAN MIGUEL;2015-4418;;0;26;2015-11-10 16:53:53;ACTIVO
1157;1157;5;395;C;2015-10-19;14.9;14.9;0;RET 234 FACT 12156 ZAMBRANO HIGINIO;2015-4419;;0;26;2015-11-10 16:55:36;ACTIVO
1158;12204;1;288;D;2015-11-10;1202.88;1202.88;0;DEBITO POR FACTURA NO. 1 - 0012204  DEL  10/11/2015;2015-4420;30;0;23;2015-11-10 16:51:58;ACTIVO
1159;1159;5;181;C;2015-10-20;2.75;2.75;0;RET 1298 FACT 12159 IMELDABANANA;2015-4421;;0;26;2015-11-10 16:56:48;ACTIVO
1160;1160;5;181;C;2015-10-06;47.25;47.25;0;RET 1246 FACT 12127 IMELDABANANA;2015-4422;;0;26;2015-11-10 16:57:55;ACTIVO
1161;1161;5;12;C;2015-11-10;1653.9;1653.9;0;CAN FACT 12111 CHE 38151 BAN PACIFICO CTA 0504438-3 ARQUEOL;2015-4423;;0;26;2015-11-10 17:00:15;ACTIVO
1162;12205;1;165;D;2015-11-10;1668.8;0;1668.8;DEBITO POR FACTURA NO. 1 - 0012205  DEL  10/11/2015;2015-4447;60;0;23;2015-11-11 13:10:46;INACTIVO
1163;12206;1;421;D;2015-11-11;89.04;89.04;0;DEBITO POR FACTURA NO. 1 - 0012206  DEL  11/11/2015;2015-4448;30;0;23;2015-11-11 13:15:28;ACTIVO
1164;12207;1;181;D;2015-11-11;308;308;0;DEBITO POR FACTURA NO. 1 - 0012207  DEL  11/11/2015;2015-4449;30;0;23;2015-11-11 13:19:50;ACTIVO
1165;12208;1;96;D;2015-11-11;7360.64;7360.64;0;DEBITO POR FACTURA NO. 1 - 0012208  DEL  11/11/2015;2015-4450;30;0;23;2015-11-11 15:37:40;ACTIVO
1166;12209;1;24;D;2015-11-11;920.08;920.08;0;DEBITO POR FACTURA NO. 1 - 0012209  DEL  11/11/2015;2015-4451;30;0;23;2015-11-11 15:44:23;ACTIVO
1167;12210;1;405;D;2015-11-12;403.2;403.2;0;DEBITO POR FACTURA NO. 1 - 0012210  DEL  12/11/2015;2015-4453;30;0;23;2015-11-11 17:13:02;ACTIVO
1168;12211;1;405;D;2015-11-12;2016;2016;0;DEBITO POR FACTURA NO. 1 - 0012211  DEL  12/11/2015;2015-4455;30;0;23;2015-11-11 17:15:21;ACTIVO
1169;12212;1;405;D;2015-11-12;2016;2016;0;DEBITO POR FACTURA NO. 1 - 0012212  DEL  12/11/2015;2015-4457;30;0;23;2015-11-11 17:17:29;ACTIVO
1170;12213;1;405;D;2015-11-12;604.8;604.8;0;DEBITO POR FACTURA NO. 1 - 0012213  DEL  12/11/2015;2015-4459;30;0;23;2015-11-11 17:19:52;ACTIVO
1171;12214;1;321;D;2015-11-12;268.8;268.8;0;DEBITO POR FACTURA NO. 1 - 0012214  DEL  12/11/2015;2015-4470;30;0;23;2015-11-12 09:46:53;ACTIVO
1172;12215;1;415;D;2015-11-12;1892.8;1892.8;0;DEBITO POR FACTURA NO. 1 - 0012215  DEL  12/11/2015;2015-4471;30;0;23;2015-11-12 09:49:08;ACTIVO
1173;12216;1;16;D;2015-11-12;2839.2;2839.2;0;DEBITO POR FACTURA NO. 1 - 0012216  DEL  12/11/2015;2015-4472;30;0;23;2015-11-12 09:51:28;ACTIVO
1174;1174;5;270;C;2015-10-29;3.38;0;3.38;RET 1070 FACT 12172 VALENSI S.A.;2015-4477;;0;26;2015-11-12 11:36:05;INACTIVO
1175;1175;5;270;C;2015-10-29;3.38;3.38;0;RET 1070 FACT 12172 VALENSI S.A.;2015-4478;;0;26;2015-11-12 11:37:51;ACTIVO
1176;1176;5;270;C;2015-11-12;375.18;375.18;0;CAN FACT 12172 CHE 10682 BAN BOLIVARIANO CTA 000-518901-0 VALENSI S.A.;2015-4479;;0;26;2015-11-12 11:38:57;ACTIVO
1177;1177;5;288;C;2015-11-12;695.41;695.41;0;CANC FACT 12133 CHE 61905 BAN GUAYAQUIL CTA 004590498-9 ZANPOTI;2015-4480;;0;26;2015-11-12 11:41:25;ACTIVO
1178;12217;1;323;D;2015-11-13;313.6;313.6;0;DEBITO POR FACTURA NO. 1 - 0012217  DEL  13/11/2015;2015-4518;30;0;23;2015-11-12 17:13:45;ACTIVO
1179;12218;1;331;D;2015-11-13;1411.2;1411.2;0;DEBITO POR FACTURA NO. 1 - 0012218  DEL  13/11/2015;2015-4521;30;0;23;2015-11-12 17:15:49;ACTIVO
1180;1180;5;405;C;2015-10-29;8.1;8.1;0;RET 21472 FACT 12174 FRUTSESA;2015-4528;;0;26;2015-11-13 09:37:33;ACTIVO
1181;1181;5;405;C;2015-10-29;8.1;8.1;0;RET 21473 FACT 12173 FRUTSESA FRUTAS SELECTAS;2015-4529;;0;26;2015-11-13 09:41:38;ACTIVO
1182;1182;5;406;C;2015-11-09;0.84;0.84;0;RET 10705 FACT 12199 HACIENDA SAN MIGUEL;2015-4530;;0;26;2015-11-13 09:48:40;ACTIVO
1183;1183;5;93;C;2015-11-12;181.93;181.93;0;RET 13196 FACT 12197 FERTIZA;2015-4531;;0;26;2015-11-13 09:50:54;ACTIVO
1184;1184;5;437;C;2015-10-06;6.84;6.84;0;RET 804 FACT 12120 AGROEXPORTADORA FARNIE;2015-4532;;0;26;2015-11-13 10:14:20;ACTIVO
1185;12219;1;284;D;2015-11-16;1202.88;1202.88;0;DEBITO POR FACTURA NO. 1 - 0012219  DEL  16/11/2015;2015-4536;30;0;23;2015-11-16 08:55:20;ACTIVO
1186;1186;5;96;C;2015-11-16;1500;1500;0;ABONO FACT 11984 CHE 3130 BAN BOLIVARIANO CTA 000-520765-1 AGRAIND S.A.;2015-4537;;0;26;2015-11-16 09:09:10;ACTIVO
1187;1187;5;107;C;2015-10-27;18;18;0;RET 11039 FACT 12164 PALADINES CORDOVA OMAR NICOLAS;2015-4538;;0;26;2015-11-16 09:15:59;ACTIVO
1188;1188;5;406;C;2015-11-13;93.24;0;93.24;CAN FACT 12151 CHE 5729 BAN BOLIVARIANO CTA 093-500710-1 HACIENDA SAN MIGUEL;2015-4539;;0;26;2015-11-16 09:39:02;INACTIVO
1189;12220;1;406;D;2015-11-16;94.08;94.08;0;DEBITO POR FACTURA NO. 1 - 0012220  DEL  16/11/2015;2015-4543;30;0;23;2015-11-16 09:56:59;ACTIVO
1190;12221;1;28;D;2015-11-17;1898.4;1898.4;0;DEBITO POR FACTURA NO. 1 - 0012221  DEL  17/11/2015;2015-4560;60;0;23;2015-11-16 13:04:00;ACTIVO
1191;12222;1;28;D;2015-11-17;1898.4;1898.4;0;DEBITO POR FACTURA NO. 1 - 0012222  DEL  17/11/2015;2015-4564;60;0;23;2015-11-16 13:12:17;ACTIVO
1192;12223;1;28;D;2015-11-17;1518.72;1518.72;0;DEBITO POR FACTURA NO. 1 - 0012223  DEL  17/11/2015;2015-4566;60;0;23;2015-11-16 13:14:49;ACTIVO
1193;12224;1;130;D;2015-11-17;3608.64;3608.64;0;DEBITO POR FACTURA NO. 1 - 0012224  DEL  17/11/2015;2015-4567;30;0;23;2015-11-16 13:19:29;ACTIVO
1194;12225;1;75;D;2015-11-17;400.96;400.96;0;DEBITO POR FACTURA NO. 1 - 0012225  DEL  17/11/2015;2015-4568;30;0;23;2015-11-16 13:22:07;ACTIVO
1195;1195;5;323;C;2015-11-17;352.98;352.98;0;CAN FACT 11967 CHE 4045 BAN BOLIVARIANO CTA 600-500505-7 JOSE POMPILIO;2015-4613;;0;26;2015-11-17 09:03:23;ACTIVO
1196;1196;5;269;C;2015-10-29;93.29;93.29;0;RET 1789 FACT 12170  ANTONIO XAVIER FALQUEZ ZAMBRANO;2015-4633;;0;26;2015-11-17 11:23:17;ACTIVO
1197;1197;5;269;C;2015-10-29;93.29;93.29;0;RET 11103 FACT 12171 ANTONIO XAVIER FALQUEZ ZAMBRANO;2015-4634;;0;26;2015-11-17 11:24:52;ACTIVO
1198;1198;5;406;C;2015-11-16;0.84;0.84;0;RET 10721 FACT 12220 HACIENDA SAN MIGUEL;2015-4635;;0;26;2015-11-17 11:26:01;ACTIVO
1199;1199;5;37;C;2015-10-27;18;18;0;RET 11401 FACT 12166 EDISON CAYETANO OCHOA;2015-4636;;0;26;2015-11-17 12:35:39;ACTIVO
1200;1200;5;28;C;2015-10-12;330.53;330.53;0;RET 106356 FACT 12123 REYBANPAC;2015-4637;;0;26;2015-11-17 13:03:28;ACTIVO
1201;1201;5;24;C;2015-10-14;1067.95;1067.95;0;RET 34741 FACT 12145 BANALCAR;2015-4638;;0;26;2015-11-17 13:06:10;ACTIVO
1202;1202;5;96;C;2015-10-29;320.39;320.39;0;RET 16710 FACT 12179 AGRAIND;2015-4639;;0;26;2015-11-17 13:08:27;ACTIVO
1203;1203;5;338;C;2015-10-27;12.59;12.59;0;RET 5705 FACT 12165 NANCY MARINA UGARTE OROZCO;2015-4640;;0;26;2015-11-17 13:09:57;ACTIVO
1204;12226;1;24;D;2015-11-18;2392.21;2392.21;0;DEBITO POR FACTURA NO. 1 - 0012226  DEL  18/11/2015;2015-4681;30;0;23;2015-11-18 08:56:44;ACTIVO
1205;12227;1;24;D;2015-11-18;5520.48;5520.48;0;DEBITO POR FACTURA NO. 1 - 0012227  DEL  18/11/2015;2015-4682;30;0;23;2015-11-18 08:59:28;ACTIVO
1206;12228;1;420;D;2015-11-18;1456;1456;0;DEBITO POR FACTURA NO. 1 - 0012228  DEL  18/11/2015;2015-4683;30;0;23;2015-11-18 09:03:06;ACTIVO
1207;1207;5;405;C;2015-10-29;18;18;0;RET 21471 FACT 12175 FRUTSESA FRUTAS SELECTAS;2015-4684;;0;26;2015-11-18 09:46:48;ACTIVO
1208;1208;5;96;C;2015-11-01;320.39;320.39;0;RET 16794 FACT 12184 AGRAIND;2015-4685;;0;26;2015-11-18 10:10:47;ACTIVO
1209;1209;5;24;C;2015-11-01;427.18;427.18;0;RET 34888 FACT 12183 BANALCAR;2015-4686;;0;26;2015-11-18 10:13:03;ACTIVO
1210;1210;5;181;C;2015-10-06;28.35;28.35;0;RET 7018 FACT 12126 IMELDABANANA;2015-4687;;0;26;2015-11-18 10:30:52;ACTIVO
1211;1211;5;420;C;2015-09-30;59.8;59.8;0;RET 1295 FACT 12115 LARREA TALEB JUAN ANTONIO;2015-4714;;0;26;2015-11-18 12:04:24;ACTIVO
1212;1212;5;24;C;2015-11-10;683.49;683.49;0;RET 34950 FACT 12202 BANALCAR S.A.;2015-4746;;0;22;2015-11-18 16:43:40;ACTIVO
1213;1213;5;24;C;2015-11-11;106.8;106.8;0;RET 34951 FACT 12209 BANALCAR S.A.;2015-4748;;0;22;2015-11-18 16:46:10;ACTIVO
1214;12229;1;24;D;2015-11-18;3680.32;3680.32;0;DEBITO POR FACTURA NO. 1 - 0012229  DEL  18/11/2015;2015-4749;30;0;23;2015-11-18 17:21:34;ACTIVO
1215;12230;1;395;D;2015-11-19;1668.8;1668.8;0;DEBITO POR FACTURA NO. 1 - 0012230  DEL  19/11/2015;2015-4750;30;0;23;2015-11-18 17:29:25;ACTIVO
1216;1216;5;288;C;2015-11-16;10.74;10.74;0;RET 1923 FACT 12204 ZANPOTI S.A.;2015-4782;;0;26;2015-11-19 08:41:30;ACTIVO
1217;1217;5;295;C;2015-11-04;275.6;275.6;0;RET 655 FACT 12192 LUDERSON S.A.;2015-4787;;0;26;2015-11-19 10:45:44;ACTIVO
1218;1218;5;295;C;2015-11-04;267.33;267.33;0;RET 656 FACT 12194 LUDERSON S.A.;2015-4788;;0;26;2015-11-19 10:47:31;ACTIVO
1219;1219;5;238;C;2015-10-29;4.73;4.73;0;RET 6404 FACT 12177 LITOBANANO;2015-4797;;0;26;2015-11-19 13:57:05;ACTIVO
1220;12231;1;256;D;2015-11-20;4485.6;4485.6;0;DEBITO POR FACTURA NO. 1 - 0012231  DEL  20/11/2015;2015-4798;30;0;23;2015-11-19 14:47:40;ACTIVO
