96;COLGVAGANCH;;COLGADOR BASICO VARIOS GANCHOS;1;1;23;1;0;1;0;0;0;1;0;0.01;0.01;;0;0;0;1.065;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.01;0;0;1;ACTIVO
97;COPO000001;;COPOLIMERO I. 06C30DA;1;1;12;6;0;1;0;0;0;0;0;1.52;1.52;0;0;0;0;0;0;;;;;;1;;0;1;;0;0;1;0;0;2;0;0;0;0;1;;1;0;1;3;0;0;1.52;0;0;1;INACTIVO
98;COPO000002;;COPOLIMERO 06C30DA;1;1;12;6;0;0;0;0;0;0;0;1.49;1.49;0;0;0;0;1.5;0;;;;;;1;;0;25;2019-06-21 13:31:09;0;0;1;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
99;COPOMI00001;;COPOLIMERO M I INYECCION ;1;1;19;2;0;1;0;0;0;1;1.58;0;1.793;;0;0;0;0;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;1.793;0;0;1;ACTIVO
100;COR2X32X0;;COR 2X32X0.00300 BD AZU01 1% PIR;1;1;14;1;0;0;0;0;0;1;0.013;0.011;0.013;;0.011;0;0;0.011;;"CORBATINES 2X32X0.00300 BD AZU01 1% PIR
";193;2015-12-12;324;6000;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.013;0;0;1;ACTIVO
101;CORB0000001;;CORBATINES ;1;1;17;1;0;1;0;0;0;1;0;0.012;0.012;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.012;0;0;1;INACTIVO
102;DESP000001;;RECICLADO PARA PALETIZAR (VENTA);1;1;9;2;0;1;0;0;0;1;0;0.906;0.719;0;0;0;0;0.35;0;;;;;;0;;0;1;;0;0;1;0;0;1;0;534.797;0;1;1;;1;0;0;3;0;0;6.539;534.797;6;1;ACTIVO
103;DESPBUHLER0;;MP DESPERDICIO BUHLER;1;1;13;6;0;1;0;0;0;0;0.3;0.3;0.3;0;0;0;0;0;0;;318;2019-07-31;8839;4970;0;;0;29;2019-07-31 15:27:31;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
104;DESPERD;;MATERIAL PARA PALETIZAR;1;1;12;2;0;1;0;0;0;1;0;1.58;1.58;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;1.58;0;0;1;INACTIVO
105;DESPERDICIO;;DESPERDICIO PLANTA 2;1;1;27;6;0;1;0;0;0;0;0;0;0.846;0;0;0;0;0;0;;;;;;0;;0;33;2016-08-31 08:38:08;0;0;4;0;0;1;0;0;0;0;1;;1;0;0;;0;0;0.846;0;0;1;ACTIVO
106;DESPET;;PET RECICLADO;1;1;13;6;0;0;0;0;0;1;0;0.691;0.531;0;0;0;0;0.35;0;;;;;;0;;0;38;2017-09-08 10:46:53;0;0;1;0;0;2;0;534.797;0;1;1;;1;0;0;;0;0;2.755;0;6;1;ACTIVO
107;DESPET001;;RECICLADO PARA MOLER PET;1;1;13;6;0;0;0;0;0;1;0;0.001;0.211;0;0;0;0;0;0;;;;;;0;;0;29;2020-08-20 13:01:02;0;0;6;0;0;2;0;534.797;0;1;1;;1;0;0;;0;0;1.72;0;0;1;ACTIVO
108;DESPETMAX;;PET RECICLADO MAX;1;1;13;6;0;0;0;0;0;1;0;0.67;0.67;0;0;0;0;0.35;0;;;;;;0;;0;42;2018-02-02 16:54:35;0;0;1;0;0;2;0;534.797;0;1;1;;1;0;0;;0;0;0.67;0;0;1;ACTIVO
109;DIFMAT00001;;DIFERENCIA MATERIA PRIMA;1;1;5;2;0;0;0;0;0;1;0;0;0;;0;0;0;0;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0;0;0;1;INACTIVO
110;DIFPRO00002;;DIFERENCIA PRODUCTO TERMINADO;1;1;12;2;0;0;0;0;0;1;0;0;0;;0;0;0;0;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0;0;0;1;INACTIVO
111;DIOXIDOTITA;;DIOXIDO DE TITANIO DAWN-2195;1;1;10;2;0;1;0;0;0;1;3.26;3.26;3.26;;3.26;0;0;3.26;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;3.26;0;0;1;ACTIVO
112;DSPERDICPLA;;DESPERDICIO PLANTA 1;1;1;27;6;0;1;0;0;0;0;0.362;0.01;0.609;0;0;0;0;0;0;;;;;;0;;0;39;2017-01-06 17:34:24;0;0;3;0;0;1;0;0.961;0;0;1;;1;1.981;0;;0;0;5.033;0;2;1;ACTIVO
113;ESPEJOPBANO;;ESPEJO P BANO C MARCO PLASTICO;1;1;23;1;0;1;0;0;0;1;0;0.01;0.01;;0;0;0;1.8;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.01;0;0;1;ACTIVO
114;ESTR0000001;;ESTRUSORA DE PLASTICO;1;1;18;1;0;1;0;0;0;1;0;7000;7000;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;7000;0;0;1;INACTIVO
115;ETCINCAB;;ETIQUETA CINTA DE CABO;1;1;24;1;0;1;0;0;0;0;0.013;0.013;0.013;0;0;0;0;0;0;;676;2021-06-18;16879;10000;0;;0;29;2021-06-18 17:42:09;0;0;1;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
116;ETIADDURA2;;ETIQUETA ADHESIVA DURAFLEX NUEVA;1;1;24;1;0;1;0;0;0;0;0.018;0.015;0.018;0;0;0;0;0;0;;676;2021-12-01;20367;10000;1;;0;33;2016-08-29 08:43:15;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
117;ETIADRINDE1;;ETIQUETAS ADHESIVAS RINDEMAX ANTIGUAS;1;1;24;4;0;1;0;0;0;0;0;0.016;0.016;0;0;0;0;0;0;;;;;;1;;0;33;2016-08-29 08:40:12;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
118;ETIADRINDE2;;ETIQUETA ADHESIVA RINDEMAX NUEVAS;1;1;24;1;0;1;0;0;0;0;0.018;0.015;0.018;0;0;0;0;0;0;;676;2021-11-08;19854;10000;1;;0;33;2016-08-29 08:42:35;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
119;ETIDURAANT1;;ETIQUETA ADHESIVA DURAFLEX ANTIGUA;1;1;24;4;0;1;0;0;0;0;0;0.016;0.016;0;0;0;0;0;0;;;;;;1;;0;33;2016-08-29 08:41:11;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
120;ETIPRO001;;ETIQUETA ROTULO PALETS;1;1;17;1;0;1;0;0;0;0;0.12;0.12;0.12;0;0;0;0;0;0;;676;2021-09-13;18697;500;0;;0;55;2021-09-15 15:33:42;0;0;1;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
121;ETITAPA;;CAP&LABEL GROUND 440 ETIQ Y TAPAS ;1;1;13;2;0;1;0;0;0;1;0.28;0.28;0.28;;0;0;0;0;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.28;0;0;1;ACTIVO
122;ETQ00000001;;ETIQUETA PROPALCOTE CON IMPRESAS;1;1;7;5;0;1;0;0;0;0;15;15;15;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;15;0;0;1;INACTIVO
123;FDA.MGA34X7;;FUND.MGA34X72X0.00050 AD BLA01 1%BIF PIN;1;1;14;1;0;0;0;0;0;1;0.118;0.118;0.116;;0.116;0;0;0.116;;"FUNDAS MGA 34X72X0.00050 AD BLA01 1%
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.116;0;0;1;ACTIVO
124;FIBRA001;;FIBRA;1;1;3;6;0;0;0;0;0;0;0;0.001;0.001;0;0;0;0;0;0;;;;;;0;;0;29;2020-01-22 15:06:59;0;0;6;0;0;1;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
125;FIBRAPOLIES;;FIBRA DE POLIÉSTER ESTRUCTURAL;1;1;19;4;0;1;0;0;0;0;0;1.8;1.8;0;0;0;0;0;0;;;;;;25;;0;29;2020-11-10 14:19:49;0;0;6;25;0;1;0;0;0;0;1;;1;0;1;;25;25;1.8;0;0;1;ACTIVO
126;FUND0000002;;FUNDAS DE 32 X 68 X 0.35;1;1;14;1;0;1;0;0;0;1;0;0;0.061;;0;0;0;0;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.061;0;0;1;INACTIVO
127;FUND0000003;;FUNDAS BIFLEXTUBO 34 X 72 X 0.5;1;1;14;1;0;0;0;0;0;1;0.126;0;0.126;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.126;0;0;1;INACTIVO
128;FUND0000004;;FUNDAS TREETUBOS  32 X 72 X 0.7;1;1;14;1;0;1;0;0;0;1;0;0;0.127;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.127;0;0;1;INACTIVO
129;FUND0000006;;FUNDAS TREETUBOS 32 X 68 X 0.3;1;1;14;1;0;1;0;0;0;1;0;0;0.051;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.051;0;0;1;INACTIVO
130;FUND0000007;;FUNDAS BIFLEXTUBO 34 X 70 X 0.5;1;1;14;1;0;1;0;0;0;1;0;0;0.122;;0;0;0;0;;"

";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.122;0;0;1;INACTIVO
131;FUND0000008;;FUNDAS TREETUBOS 32 X 68 X 0.35;1;1;14;1;0;1;0;0;0;1;0.061;0;0.061;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.061;0;0;1;INACTIVO
132;FUND0000009;;FUNDAS 34 X 72 X 0.00070 AD VERO1 1%BIF ;1;1;14;1;0;0;0;0;0;1;0.165;0.165;0.165;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.165;0;0;1;ACTIVO
133;FUNDA;;EVA ADT-240;1;1;5;2;0;1;0;0;0;1;3.2;3.2;3.2;;3.2;0;0;0;;"

";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;3.2;0;0;1;ACTIVO
134;FUNDPLA;;FUNDAS MGA 34X68X5.000 1% BIF PIN;1;1;14;2;0;0;0;0;0;1;0.11;0.11;0.118;;0;0;0;0;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.118;0;0;1;ACTIVO
135;FUNDTRA28*3;;FUNDAS TRANSPAR FUNDAS PLASTIC 28*39*13;1;1;23;1;0;1;0;0;0;1;0;0.259;0.259;0;0;0;0;0;0;;;;;;0;;0;1;;0;0;1;0;0;1;0;0;0;0;1;;1;0;0;3;0;0;0.26;0;0;1;ACTIVO
136;FUNMGA;;FUND.MGA36X74X0.00060 BLA01 1% BIF;1;1;14;1;0;0;0;0;0;1;0.161;0;0.16;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.16;0;0;1;ACTIVO
137;FUNTRAN26*4;;FUNDAS TRANSPAR FUNDAS PLASTIC 26*40*13;1;1;23;1;0;1;0;0;0;1;0;0.228;0.228;0;0;0;0;0;0;;;;;;0;;0;1;;0;0;1;0;0;1;0;0;0;0;1;;1;0;0;3;0;0;0.23;0;0;1;ACTIVO
138;GARRA;;GOMA SINTECOL BIDON/5G;1;1;22;2;0;1;0;0;0;1;0;22.772;22.772;0;0;0;27.5;22.772;0;;284;2016-03-17;962;100;1;;0;1;;0;0;1;0;0;1;0;0;0;0;1;;1;0;1;3;1;1;22.772;0;0;1;ACTIVO
139;GARRAD;;GOMA DURACOL BIDON 5 G;1;1;22;2;0;1;0;0;0;1;0;21.366;21.366;0;0;0;0;0;0;;284;2016-03-17;962;200;1;;0;1;;0;0;1;0;0;1;0;0;0;0;1;;1;0;0;3;1;1;21.37;0;0;1;ACTIVO
140;GFA8315;;GARRAFA C 8315 20 KILOS;1;1;22;2;0;1;0;0;0;1;23;0;23;;0;0;0;23;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;23;0;0;1;ACTIVO
141;GRI6K1300V4;;ZUNCH GRIS 6KG 1300MT;1;1;16;3;0;1;0;0;0;1;0;0.742;0.742;0;2.678;0;0;1.98;0;;;;;;6;;0;26;2016-05-26 11:03:24;0;0;1;0;0;1;0;1.007;0;0;1;;1;1.686;1;3;5.85;6.45;0.74;1.07;0;1;ACTIVO
142;HDF8000;;HDPE FILM M.I HDF8000 NUTEC;1;1;26;6;0;1;0;0;0;0;1.21;1.21;1.21;0;0;0;0;0;0;;96;2020-03-01;9883;250;0;;0;29;2020-02-05 14:12:26;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;1;1;ACTIVO
143;INDIPP1030;;INDIAN OIL PP RAFFIA 1030 RG;1;1;12;2;0;0;0;0;0;1;1.83;1.83;1.83;;0;0;0;0;;"
";;;;;24000;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;24000;24000;1.83;0;0;1;ACTIVO
144;JAVAMOLI;;JAVAS MOLIDAS ZUÑIGA;1;1;13;4;0;0;0;0;0;0;0;0.45;0.45;0;0;0;0;0;0;;;;;;0;;0;33;2016-06-28 12:49:56;0;0;4;0;0;2;0;0;0;0;1;;1;0;1;3;0;0;0.45;0;0;1;ACTIVO
145;JAVAMOLICAF;;JAVAS MOLIDAS ZUÑIGA CAFE;1;1;13;4;0;1;0;0;0;0;0;0.45;0.45;0;0;0;0;0;0;;480;2016-06-30;1966;97;0;;0;33;2016-06-30 12:14:51;0;0;4;0;0;2;0;0;0;0;1;;1;0;1;3;0;0;0.45;0;0;1;ACTIVO
146;JAVMOZUAMA;;JAVAS MOLIDAS ZUÑIGA AMARILLA;1;1;13;1;0;1;0;0;0;1;0;0.45;0.45;0;0;0;0;0;0;;480;2016-06-30;1966;160;0;;0;33;2016-06-30 12:14:33;0;0;4;0;0;2;0;0;0;0;1;;1;0;1;3;0;0;0.45;0;0;1;ACTIVO
147;LAMINA00001;;LAMINADO PET;1;1;9;6;0;1;0;0;0;0;0;0.42;0.42;0;0;0;0;0;0;;;;;;0;;0;29;2019-07-04 16:35:26;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
148;LAMINCERSA;;LAMINADO CERSA;1;1;13;6;0;1;0;0;0;0;0;0;0.36;0;0;0;0;0;0;;;;;;0;;0;45;2018-04-18 09:34:45;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
149;LDF0025;;LDPE IND M.I.025 LDF0025 NUTEC;1;1;26;6;0;1;0;0;0;0;1.25;1.25;1.25;0;0;0;0;0;0;;96;2020-03-01;9883;375;0;;0;29;2020-02-05 14:11:36;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
150;LDPE0223;;LDPE IND LDF0223;1;1;19;6;0;1;0;0;0;0;1.625;1.71;1.625;0;0;0;0;0;0;;96;2017-07-10;3929;200;0;;0;33;2017-05-29 17:27:54;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
151;LDPEIND7003;;LDPE IND TX7003;1;1;19;6;0;1;0;0;0;0;1.82;1.82;1.82;0;0;0;0;0;0;;1178;2018-10-04;6594;100;0;;0;45;2018-08-31 12:49:09;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
152;LDPEINDMI02;;LDPE IND MI-0.25 EMERAUDE;1;1;19;6;0;1;0;0;0;0;1.75;1.75;1.7;0;0;0;0;0;0;;5;2018-01-12;4843;250;0;;0;42;2018-01-12 18:58:23;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
153;LDPETX7003;;LDPE IND TX7003 NUTEC;1;1;19;6;0;1;0;0;0;0;2.3;2.3;2.3;0;0;0;0;0;0;;96;2021-03-05;14529;250;0;;0;29;2021-03-09 12:17:12;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;2;1;ACTIVO
154;LLDPE92010;;LLDPE HEX 92010 DPAPLAS;1;1;19;6;0;1;0;0;0;0;1.85;1.85;2.31;0;0;0;0;0;0;;1178;2021-11-17;20227;400;0;;0;29;2021-11-29 13:38:20;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
155;LLDPELL405S;;LLDPE BUT LL4405S NUTEC;1;1;19;6;0;1;0;0;0;0;1.85;1.85;1.85;0;0;0;0;0;0;;96;2021-03-05;14529;250;0;;0;29;2021-03-09 12:18:20;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
156;MALLACAS-AL;;RECUPERADO MALLA PP CASTILLO-ALBAN;1;1;13;2;0;1;0;0;0;1;0;0.95;0.95;;0;0;0;0;;;;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.95;0;0;1;ACTIVO
157;MALLAPPCAS;;MALLA PP BLANCA CASTILLO;1;1;13;2;0;1;0;0;0;1;0.6;0.6;0.6;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.6;0;0;1;ACTIVO
158;MASTERYAP;;MEZCLA DE ADITIVOS MASTER Y AP;1;1;26;6;0;1;0;0;0;0;0;0.444;0.444;0;0;0;0;0;0;;;;;;0;;0;39;2016-12-23 08:32:07;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
159;MATALTARECI;;MATERIAL DE ALTA RECICLADO;1;1;9;6;0;1;0;0;0;0;0;0.01;0.01;0;0;0;0;0.19;0;;;;;;1;;0;29;2021-05-25 11:52:40;0;0;6;0;0;1;0;0;0;0;1;;1;0;0;;1;1;0.01;0;0;1;ACTIVO
160;MATCLASIMAX;;RECICLADO PARA CLASIFICAR;1;1;13;6;0;1;0;0;0;0;0;0.63;0.63;0;0;0;0;0;0;;;;;;0;;0;45;2018-06-25 12:16:35;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0.63;0;0;1;ACTIVO
161;MATCONTAPET;;MATERIAL CONTAMINADO PET;1;1;13;6;0;1;0;0;0;0;0;0.4;0.632;0;0;0;0;0;0;;;;;;0;;0;29;2019-09-02 14:17:46;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;5.139;0;4;1;ACTIVO
162;MATERECIWRI;;MATERIAL RECICLADO W.RIVERA;1;1;9;6;0;1;0;0;0;0;0.1;0.1;0.1;0;0;0;0;0;0;;1758;2021-01-11;13706;5520;0;;0;29;2021-01-28 19:08:34;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
163;MATPAÑSORI;;MATERIAL TELA PAÑAL SORIANO;1;1;13;2;0;1;0;0;0;1;0;0.58;0.58;;0;0;0;0;;"TELA PAÑAL PARA PELETIZAR 
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.58;0;0;1;ACTIVO
164;MATPELECOAL;;MATERIAL PELETIZADO RAFIA COLOR ALBAN;1;1;13;2;0;1;0;0;0;1;0.7;0.7;0.7;0;0;0;0;0;0;;313;2016-08-17;2141;900;0;;0;33;2016-07-05 09:22:58;0;0;1;0;0;1;0;0;0;0;1;;1;0;0;3;0;0;0.7;0;0;1;ACTIVO
165;MATPELENATU;;PELETIZADO NATURAL;1;1;13;6;0;1;0;0;0;0;0;0.9;0.9;0;0;0;0;0;0;;529;2016-07-13;1999;591;0;;0;26;2016-03-23 09:42:33;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;3;0;0;0.9;0;0;1;ACTIVO
166;MATPELENEGR;;MATERIAL PELETIZADO NEGRO;1;1;13;1;0;1;0;0;0;0;0;0.8;0.8;0;0;0;0;0;0;;529;2016-07-13;1999;65;0;;0;26;2016-03-23 09:43:08;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;3;0;0;0.8;0;0;1;ACTIVO
167;MATPELENMAX;;RECICLADO PARA PELETIZAR MAX;1;1;13;6;0;1;0;0;0;0;0.9;0.9;0.691;0;0;0;0;0;0;;951;2018-03-16;5435;4000;0;;0;42;2018-02-02 16:50:47;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;4.3;0;8;1;ACTIVO
168;MATPREAMAPN;;MATERIAL PREPARADO AMARILLO PN;1;1;18;6;0;1;0;0;0;1;0;1.016;0.613;0;0;0;0;0;0;;;;;;0;;0;42;2018-02-22 10:46:05;0;0;1;0;0;2;0;534.797;1;0;1;;1;0;1;;0;0;4.439;534.797;0;1;ACTIVO
169;MATPREPET;;MATERIAL PREPARADO PET;1;1;18;6;0;1;0;0;0;1;0;0.01;0.576;0;0;0;0;0;0;;;;;;0;;0;38;2017-08-04 12:33:56;0;0;1;0;0;2;0;534.797;1;0;1;;1;0;1;;0;0;4.663;534.797;2;1;ACTIVO
170;MATRECBAG;;MATERIAL RECICLADO RECUPERADO BAGSA VTA;1;1;13;2;0;1;0;0;0;1;0;0.95;0.95;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.95;0;0;1;ACTIVO
171;MATRECCOMBC;;MATERIAL RECICLADO COMBINADO CALERO;1;1;13;6;0;1;0;0;0;0;0.13;0.12;0.121;0;0;0;0;0;0;;143;2021-05-27;16459;1430;0;;0;29;2021-05-28 18:30:09;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
172;MATRECENK;;MAT. RECICLADO ENKADOR-VELASQUEZ;1;1;13;2;0;1;0;0;0;1;0.57;0.57;0.431;;0;0;0;0;;"
";;;;;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.431;0;0;1;ACTIVO
173;MATRECHCD01;;RECICLADO DE HACIENDA;1;1;13;6;0;0;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0;;;;;;0;;0;29;2020-08-27 15:22:11;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
174;MATRECI-VEL;;MATERIAL RECICLADO RECISA- VELASQUEZ;1;1;18;6;0;1;0;0;0;1;0.44;0.44;0.6;0;0;0;0;0;0;;297;2016-04-29;1612;1650;0;;0;1;;0;0;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.6;0;0;1;ACTIVO
175;MATRECIVELA;;MATERIAL RECICLADO VELASQUEZ 2014;1;1;13;2;0;1;0;0;0;1;0.482;0.8;0.502;;0;0;0;0;;"
";293;2016-02-05;937;2800;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.502;0;0;1;ACTIVO
176;MBAMANUT;;PIGMENTO MB AMARILLO HUEVO 21 NUTEC;1;1;10;6;0;1;0;0;0;0;4.41;4.41;4.672;0;0;0;0;0;0;;96;2021-11-26;20361;25;0;;0;29;2021-12-02 14:13:01;0;0;4;0;0;2;0;0;0;0;1;;3;0;0;;0;0;0;0;0;1;ACTIVO
177;MBAZUCY5024;;PIGMENTO MB AZUL CYAN 5024 NUTEC;1;1;10;6;0;1;0;0;0;0;4.4;4.4;4.62;0;0;0;0;0;0;;96;2021-11-26;20361;25;0;;0;29;2021-12-02 14:21:32;0;0;4;0;0;2;0;0;0;0;1;;4;0;0;;0;0;0;0;0;1;ACTIVO
178;MBNANOCAL;;MASTERBACH NANOCAL NC-K0103;1;1;26;4;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;;96;2016-11-21;2605;150;1;;0;33;2016-09-13 13:52:09;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
179;MBVERG3146;;PIGMENTO MB VERDE G3146 NUTEC;1;1;10;6;0;1;0;0;0;0;5.5;5.5;5.565;0;0;0;0;0;0;;96;2021-11-26;20361;25;0;;0;29;2021-12-02 14:22:53;0;0;4;0;0;2;0;0;0;0;1;;6;0;0;;0;0;0;0;0;1;ACTIVO
180;MGAFUND;;MGA 35*72*0.00040 AD VERO1 1% BIF PERF. ;1;1;14;1;0;0;0;0;0;1;0.099;0.099;0.099;;0;0;0;0;;;193;2015-12-12;324;3000;0;;0;1;;;;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;0.099;0;0;1;ACTIVO
181;MLLDPE9400;;MLLDPE S/A M.I. XP9400 NUTEC;1;1;12;6;0;1;0;0;0;0;2.55;2.55;2.55;0;0;0;0;0;0;;96;2021-05-26;16379;250;0;;0;29;2021-05-27 17:16:53;0;0;6;0;0;2;0;0;0;0;1;;3;0;0;;0;0;0;0;0;1;ACTIVO
182;MLLDPEXP920;;MLLDPE C/A M.I 1.02 XP9200E NUTEC;1;1;26;6;0;1;0;0;0;0;2.425;2.5;3;0;0;0;0;0;0;;96;2021-10-21;18790;50;0;;0;55;2021-09-13 16:08:28;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
183;MOLIDCONT;;MOLIDO CONTAMINADO PET;1;1;27;6;0;1;0;0;0;0;0;0.01;0.4;0;0;0;0;0;0;;;;;;0;;0;45;2018-04-10 09:20:00;0;0;3;0;0;2;0;0.961;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
184;MOLPEHACLAV;;MOLIDO PET HACIENDA LAVADO;1;1;13;6;0;0;0;0;0;0;0;0.666;0.01;0;0;0;0;0;0;;;;;;0;;0;29;2020-07-29 13:50:54;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0.666;0;0;1;ACTIVO
185;MOLPETBAGZA;;MOLIDO PET BAGSACORP ZARANDEADO;1;1;13;6;0;0;0;0;0;0;0;0.666;0.258;0;0;0;0;0;0;;;;;;0;;0;29;2020-07-29 13:53:19;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;1.322;0;0;1;ACTIVO
186;MOLPETREZUN;;MOLIDO PET RECICLADO ZUÑIGA;1;1;13;6;0;0;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0;;;;;;0;;0;29;2020-07-29 13:59:21;0;0;6;0;0;2;0;0;0;0;1;;1;0;0;;0;0;0;0;0;1;ACTIVO
187;MUESTRAS;;MUESTRAS MATERIAS PRIMAS;1;1;12;4;0;0;0;0;0;0;0.01;0;0.01;0;0;0;0;0;0;;;;;;0;;0;23;2015-09-24 19:13:52;0;0;4;0;0;2;0;0;0;0;1;;1;0;0;3;0;0;0;0;0;1;ACTIVO
188;NAR5K1000V2;;ZUNCH NARANJA 5KG 5MM 1000MT;1;1;16;3;0;1;0;0;0;1;1.137;1.137;1.095;0;0;0;0;3.78;0;;;;;;0;;0;26;2016-05-26 11:54:51;0;0;1;0;0;1;0;0;0;0;1;;1;0;1;3;0;0;1.095;0;0;1;ACTIVO
