216;PELETINEGRO;  ;PELETIZADO NEGRO KHAPA;1;13;6;0;1;0;0;0;0;0.812;1.196;0.81;0;0;0;0;0;0;;1556;2021-03-16 00:00:00;14845;10360;0;NULL;;29;2021-04-06 15:58:25;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;5;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
217;PELETIZADO;  ;PELETIZADO RECUPERADO VARIOS;1;13;1;0;1;0;0;0;0;0.642;0.65;0.8;0;0;0;0;0;0;;951;2017-06-15 00:00:00;3836;100;1;NULL;;26;2016-06-01 10:37:52;33;2016-07-26 11:05:39;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;33;2016-08-31 11:42:03;0;0;0;;1;;1;0;0;3;1;1;0;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
218;PELETIZTAPA;  ;PELETIZADO TAPA;1;13;4;0;1;0;0;0;1;0.56;0.6;0.56;0;0;0;0;0;0;;951;2017-07-17 00:00:00;3984;1025;25;NULL;;33;2017-06-13 14:38:56;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
219;PELEVERALB;  ;PELETIZADO PP VERDE JA;1;13;2;0;1;0;0;0;1;0.8;0;0.72;NULL;0;0;0;0;NULL;;1247;2020-03-04 00:00:00;10204;850;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
220;PELLETSOPLA;  ;PELLET PP SOPLADO TERMOFORMADO;1;13;6;0;1;0;0;0;0;0.8;0.8;0.8;0;0;0;0;0;0;;1661;2021-05-22 00:00:00;16289;1175;0;NULL;;29;2021-03-02 13:40:52;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
221;PELLFILMNOV;  ;PELLET FILM BAJA DENSIDAD NOVARED;1;13;6;0;1;0;0;0;0;0.95;0.95;0.95;0;0;0;0;0;0;;1661;2021-04-29 00:00:00;15792;325;0;NULL;;29;2021-03-02 13:41:37;29;2021-04-16 11:48:48;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
222;PELLPOLVERN;  ;PELLET POLIPROPILENO VERDE II NOVARED;1;13;6;0;1;0;0;0;0;0.8;0.8;0.8;0;0;0;0;0;0;;1661;2021-06-17 00:00:00;16829;50;0;NULL;;29;2021-06-17 09:59:59;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;6;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
223;PELNEGRONOD;  ;PELETIZADO NEGRO NODIEN;1;13;6;0;1;0;0;0;1;0.77;0.77;0.75;0;0;0;0;0;0;;1062;2019-01-17 00:00:00;7612;120;0;NULL;;45;2018-06-27 16:23:59;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
224;PELRAFBAG;  ;PELETIZADO RAFIA BAGSA;1;26;1;0;1;0;0;0;0;0;0.4;0.4;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;26;2016-04-04 12:38:35;33;2016-06-16 09:23:05;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0.4;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
225;PELRAFNODIE;  ;PELETIZADO RAFIA NODIEN;1;13;6;0;1;0;0;0;1;0.63;0.63;0.8;0;0;0;0;0;0;;1062;2021-03-23 00:00:00;14692;100;0;NULL;;45;2018-10-04 16:53:32;NULL;NULL;NULL;NULL;0;0;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
226;PELRECMAX;  ;PELETIZADO RECICLADO MAX;1;13;6;0;1;0;0;0;0;0;0.9;0.001;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;42;2018-02-02 16:53:00;42;2018-03-05 10:14:25;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0.9;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
227;PELSACBAG;  ;PELETIZADO SACOS BAGSA;1;26;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.4;0;;NULL;NULL;NULL;NULL;0;NULL;;26;2016-04-20 09:40:17;26;2016-04-20 09:40:57;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
228;PELTAETINOD;  ;PELETIZADO TAPA/ETIQUETA NODIEN;1;13;6;0;1;0;0;0;0;0.6;0.6;0.6;0;0;0;0;0;0;;1062;2019-01-17 00:00:00;7612;120;0;NULL;;29;2019-01-21 11:28:48;29;2019-01-21 11:37:58;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;25;25;0;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
229;PELTAPETIG1;  ;PELETIZADO TAPA Y ETIQUETA CITERA;1;13;6;0;1;0;0;0;0;0.8;0.8;0.8;0;0;0;0;0;0;;80;2019-08-09 00:00:00;8835;1000;0;NULL;;29;2019-07-31 11:36:01;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
230;PELTAPETIVE;  ;PELETIZADO TAPA/ETIQUETA VELASQUEZ;1;13;6;0;1;0;0;0;0;0.6;0.6;0.45;0;0;0;0;0;0;;293;2017-01-10 00:00:00;2775;265;25;NULL;;27;2016-02-18 10:55:45;39;2016-12-15 17:03:48;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;3;25;25;11.25;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
231;PELTRANSPSA;  ;PELETIZADO TRANSPARENTE SACOSTRIA;1;13;2;0;1;0;0;0;1;1.05;1.05;1.05;NULL;0;0;0;0;NULL;;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;NULL;NULL;0;0;0;;1;;1;0;1;3;0;0;1.05;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
232;PELZUNOVARE;  ;PELETIZADO NOVARED;1;13;6;0;0;0;0;0;0;0;0.315;0.315;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2021-04-16 12:56:02;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
233;PEPPPLAZA;  ;PELETIZADO PP PLAZA;1;13;6;0;1;0;0;0;0;0.65;0.65;0.65;0;0;0;0;0;0;;1666;2021-02-24 00:00:00;14135;200;0;NULL;;29;2021-02-25 15:12:31;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
234;PERCOLORESV;  ;PEA COLORES VARIOS ALBAN;1;13;6;0;1;0;0;0;1;0.8;0.9;0.8;0;0;0;0;0.8;0;POLIPROPILENO RECUPERADO NEGRO;1039;2018-01-30 00:00:00;5047;364;0;NULL;;42;2018-01-24 15:11:17;42;2018-02-02 14:43:25;NULL;NULL;0;0;NULL;NULL;1;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;1;NULL;0;0;0;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
235;PESOPLANOVA;  ;PELLET POLIPROPILENO SOPLADO TRANSPARENTE;1;13;6;0;1;0;0;0;0;0.95;0.95;0.95;0;0;0;0;0;0;;1661;2020-12-08 00:00:00;13174;875;0;NULL;;29;2020-12-15 13:31:35;29;2020-12-15 13:31:50;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;1;0;NULL;NULL;NULL;1;1;0;ACTIVO
236;PETAGLOMIXZ;  ;PET AGLOMERADO RECICLADO Z MIXTO;1;13;6;0;1;0;0;0;0;0;0.35;0.35;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;55;2021-07-21 17:27:47;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
237;PETAMRECZG;  ;PET AMARILLO RECICLADO Z GRANEL;1;13;6;0;1;0;0;0;0;0;0;0.223;0;0;0;0;0;0;;1916;2021-08-11 00:00:00;18055;2020;0;NULL;;55;2021-08-13 18:02:48;29;2021-10-21 13:08:18;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;3;0;0;NULL;0;0;0.25;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
238;PETAZRECZG;  ;PET AZUL RECICLADO Z GRANEL;1;13;6;0;1;0;0;0;0;0.179;0.178;0.223;0;0;0;0;0;0;;1892;2021-10-15 00:00:00;19286;3231;0;NULL;;55;2021-07-16 11:15:54;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
239;PETAZUL001;  ;PET HOJUELA AZUL;1;13;6;0;1;0;0;0;0;0.4;0.4;0.55;0;0;0;0;0;0;;1661;2021-12-02 00:00:00;20375;384;0;NULL;;29;2019-09-03 10:14:30;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
240;PETAZULLAV;  ;PET AZUL LAVADO TULA (ECUAPET);1;13;6;0;1;0;0;0;0;0.57;0.57;0.57;0;0;0;0;0;0;;1897;2021-08-17 00:00:00;18156;2390;0;NULL;;55;2021-08-19 13:25:59;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
241;PETAZULLAVA;  ;PET AZUL LAVADO RECUPERADO BAGSA;1;13;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2021-02-12 16:28:34;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
242;PETAZULLDOS;  ;PET POST CONSUMO AZUL MOLIDO LAVADO DOSIFICAR;1;13;6;0;1;0;0;0;0;0.3;0.3;0.6;0;0;0;0;0;0;;895;2021-10-23 00:00:00;19575;2751;0;NULL;;29;2019-11-15 18:14:19;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
243;PETBAGSAMOL;  ;PET BAGSACORP  MOLIDO;1;13;6;0;0;0;0;0;0;0;0;0.611;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2020-09-03 11:54:15;29;2021-05-20 16:02:56;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;55;2021-12-27 14:26:35;0;0;0;;1;;1;0;0;NULL;0;0;3.122;0;4;0;NULL;NULL;NULL;1;1;0;ACTIVO
244;PETBAGSAPRO;  ;PET BAGSA A REPROCESAR;1;13;6;0;0;0;0;0;0;0;0.01;0.719;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2020-09-03 11:50:33;29;2021-05-20 16:05:23;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;55;2021-12-30 09:25:14;0;0;0;;1;;1;0;0;NULL;0;0;3.661;0;3;0;NULL;NULL;NULL;1;1;0;ACTIVO
245;PETBLANCLAV;  ;PET BLANCO  LAVADO TULA (ECUAPET);1;13;6;0;1;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;55;2021-08-19 15:08:25;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
246;PETBLANCO01;  ;PET MOLIDO BLANCO MURILLO;1;9;6;0;1;0;0;0;0;0.45;0.45;0.45;0;0;0;0;0;0;;1355;2019-10-29 00:00:00;9318;1320;0;NULL;;29;2019-10-29 14:23:22;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;3;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
247;PETBLANMODO;  ;PET POST CONSUMO BLANCO MOLIDO LAVADO X DOSIFICAR;1;13;6;0;1;0;0;0;0;0.4;0.4;0.4;0;0;0;0;0;0;;895;2019-05-02 00:00:00;8417;1067.5;0;NULL;;29;2019-04-11 14:26:36;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
248;PETBLANMOLA;  ;PET POST CONSUMO BLANCO MOLIDO LAVADO;1;13;6;0;1;0;0;0;0;0.4;0.4;0.4;0;0;0;0;0;0;;895;2019-05-02 00:00:00;8417;1046.5;0;NULL;;29;2019-04-11 14:25:39;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
249;PETBLAREBOT;  ;PET BLANCO RECUPERADO BOTELLA;1;13;6;0;1;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;55;2021-08-18 16:41:26;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
250;PETBOTBLAN;  ;PET BOTELLA BLANCAS (PLAZA);1;19;6;0;1;0;0;0;0;0.28;0.28;0.28;0;0;0;0;0;0;;1666;2020-11-05 00:00:00;12521;918;0;NULL;;29;2020-10-06 15:27:08;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
251;PETCAFEDOS;  ;PET POST CAFE MOLIDO LAVADO DOSIFICADO;1;13;6;0;1;0;0;0;0;0.6;0.3;0.6;0;0;0;0;0;0;;895;2021-12-14 00:00:00;20362;1061;0;NULL;;38;2017-08-22 09:24:33;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
252;PETCAFELAVA;  ;PET CAFE LAVADO RECUPERADO BAGSA;1;13;6;0;1;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2021-02-24 14:50:29;29;2021-02-24 14:50:34;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0.01;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
253;PETCAFEMOLA;  ;PET POST CONSUMO CAFE MOLIDO-LAVADO RECIPLASTICO;1;13;6;0;1;0;0;0;0;0.85;0.55;0.85;0;0;0;0;0;0;;895;2021-12-21 00:00:00;20480;1815;0;NULL;;29;2021-06-15 11:48:01;29;2021-06-15 11:50:12;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;6;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
254;PETCAFEMOLI;  ;PET POST CAFE MOLIDO;1;13;6;0;1;0;0;0;0;0.55;0.3;0.55;0;0;0;0;0;0;;895;2021-05-01 00:00:00;15160;11854.5;0;NULL;;33;2017-04-11 13:46:59;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;38;2017-07-11 15:55:23;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
255;PETCAFLAV;  ;PET CAFE LAVADO TULA (ECUAPET);1;13;6;0;1;0;0;0;0;0.63;0.57;0.531;0;0;0;0;0;0;;1897;2021-08-17 00:00:00;18156;2650;0;NULL;;55;2021-08-19 13:42:08;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;4;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
256;PETCAFLAVTU;  ;PET CAFE LAVADO NOVARED TULA;1;13;6;0;1;0;0;0;0;0.5;0.5;0.5;0;0;0;0;0;0;;1661;2021-06-24 00:00:00;17016;1270;0;NULL;;29;2021-06-25 16:46:03;29;2021-06-25 16:46:15;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
257;PETCRISLAV;  ;PET CRISTAL LAVARDO TULA (ECUAPET);1;13;6;0;1;0;0;0;0;0.849;0.62;0.693;0;0;0;0;0;0;;1897;2021-10-12 00:00:00;19578;2500;0;NULL;;55;2021-08-03 10:19:43;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;3;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
258;PETERMOALUM;  ;PET TERMOFORMADO MOLIDO ALUMPLAST;1;13;6;0;1;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2021-06-16 10:40:43;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
259;PETHACMOL01;  ;PET HACIENDA MOLIDO;1;13;6;0;0;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2020-09-03 11:35:06;29;2020-09-03 11:35:43;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0.01;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
260;PETHACPRO01;  ;PET HACIENDA A PROCESAR;1;13;6;0;0;0;0;0;0;0;0.01;0.01;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2020-09-03 11:33:11;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
261;PETHOJBLANC;  ;PET HOJUELA BLANCA;1;13;6;0;1;0;0;0;0;0.45;0.45;0.43;0;0;0;0;0;0;;1355;2020-07-06 00:00:00;11307;2944.15;0;NULL;;29;2019-08-29 14:37:19;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
262;PETHOJLAVAZ;  ;PT HOJUELAS PET LAVADO AZUL;1;13;6;0;1;0;0;0;0;0.3;0.45;0.3;0;0;0;0;0;0;;318;2020-03-06 00:00:00;10239;1600;0;NULL;;45;2018-08-17 16:21:29;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
263;PETHOJLAVCE;  ;PT HOJUELAS PET LAVADO CELESTE;1;13;6;0;1;0;0;0;0;0.4;0.67;0.4;0;0;0;0;0;0;;318;2018-02-20 00:00:00;5267;3320;0;NULL;;42;2018-02-26 17:27:10;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
264;PETHOJNARAN;  ;PET HOJUELA NARANJA;1;13;6;0;1;0;0;0;0;0.4;0.4;0.4;0;0;0;0;0;0;;1355;2019-08-26 00:00:00;8997;90;0;NULL;;29;2019-08-29 14:38:40;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
265;PETHOJROJA1;  ;PET HOJUELA ROJA;1;13;6;0;1;0;0;0;0;0.4;0.4;0.55;0;0;0;0;0;0;;1661;2021-12-02 00:00:00;20375;650;0;NULL;;29;2019-08-29 14:37:58;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
266;PETHOJUELAV;  ;PT HOJUELAS DE PET LAVADO CLARO;1;13;6;0;1;0;0;0;0;1.55;0.36;1.55;0;0;0;0;0;0;;318;2021-10-21 00:00:00;19472;9610;0;NULL;;42;2018-01-26 08:47:44;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;29;2020-06-16 12:50:07;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
267;PETHOJUVERD;  ;PT HOJUELAS LAVADO VERDE;1;13;6;0;1;0;0;0;0;0.4;0.66;0.4;0;0;0;0;0;0;;318;2020-03-06 00:00:00;10239;1110;0;NULL;;45;2018-05-08 14:13:07;45;2018-05-08 14:17:40;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
268;PETHOJVERD;  ;PET HOJUELA VERDE NOVARED;1;13;6;0;1;0;0;0;0;0.4;0.4;0.55;0;0;0;0;0;0;;1661;2021-12-02 00:00:00;20375;461;0;NULL;;29;2021-12-03 09:23:17;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;6;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
269;PETHOLAVAMB;  ;PT HOJUELAS DE LAVADO AMBAR;1;13;6;0;1;0;0;0;0;0.3;0.25;0.3;0;0;0;0;0;0;;318;2019-04-05 00:00:00;8312;3810;0;NULL;;45;2018-07-25 12:15:06;45;2018-07-25 12:16:53;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
270;PETLAVAMULB;  ;PET LAVADO MULTICOLOR BAGSA-NOVARED;1;13;6;0;0;0;0;0;0;0;0.15;0.15;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2021-06-15 16:41:24;29;2021-06-15 16:47:29;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0.15;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
271;PETLAVBAG;  ;PET LAVADO  BAGSA-NOVARED;1;13;6;0;1;0;0;0;0;0;0.15;0.15;0;0;0;0;0;0;;NULL;NULL;NULL;NULL;0;NULL;;29;2021-06-15 16:46:10;29;2021-06-15 16:46:48;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0.15;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
272;PETMEULAZ01;  ;PET MULTICOLOR AZUL;1;13;6;0;1;0;0;0;0;0.35;0.35;0.35;0;0;0;0;0;0;;1355;2019-09-20 00:00:00;9208;3150;0;NULL;;29;2019-09-05 17:51:05;NULL;NULL;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
273;PETMIXTLAV;  ;PET MIXTO LAVADO TULA (ECUAPET);1;13;6;0;1;0;0;0;0;0.693;0.4;0.64;0;0;0;0;0;0;;1897;2021-11-19 00:00:00;20773;11859.5;0;NULL;;55;2021-08-03 10:20:22;55;2021-08-11 13:32:05;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;3;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
274;PETMIXTOMOL;  ;PET MIXTO MOLIDO;1;13;6;0;1;0;0;0;0;0.178;0.178;0.179;0;0;0;0;0;0;;1915;2021-08-18 00:00:00;18192;250.5;0;NULL;;55;2021-08-20 11:55:03;NULL;NULL;NULL;NULL;0;0;NULL;NULL;6;0;0;2;0;NULL;NULL;0;0;0;;1;;1;0;0;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
275;PETMO;  ;PET MOLIDO POS CONSUMO COLORES VARIOS;1;13;4;0;1;0;0;0;0;0.47;0.35;0.47;0;0;0;0;0;0;;895;2021-07-25 00:00:00;17321;4000;0;NULL;;26;2016-04-04 12:49:17;38;2017-08-29 09:22:18;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;33;2018-02-07 15:43:42;0;0;0;;1;;1;0;0;3;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
276;PETMOLAAZUL;  ;PET MOLIDO POST CONSUMO AZUL;1;13;6;0;1;0;0;0;0;0.85;0.5;0.85;0;0;0;0;0;0;;895;2022-01-05 00:00:00;20952;9584;0;NULL;;45;2018-10-03 12:37:12;25;2018-10-19 13:04:46;NULL;NULL;0;0;NULL;NULL;4;0;0;2;0;29;2020-07-08 11:47:17;0;0;0;;1;;1;0;1;NULL;0;0;0;0;0;0;NULL;NULL;NULL;1;1;0;ACTIVO
