1428;0001428;393;N/A;999999999;220;246.4;26.4;0;0;2021-13-01;29;1;1;GENERADA;ACTIVA
1429;0001429;393;N/A;999999999;11;12.32;1.32;0;0;2021-13-01;29;1;1;GENERADA;ACTIVA
1430;0001430;393;N/A;999999999;550;616;66;0;0;2021-13-01;29;1;1;GENERADA;ACTIVA
1431;0001431;551;N/A;999999999;2980;3337.6;357.6;0;0;2021-13-01;29;1;1;GENERADA;ACTIVA
1432;0001432;24;N/A;999999999;4620;5174.4;554.4;0;0;2021-13-01;29;1;1;GENERADA;ACTIVA
1433;0001433;28;N/A;999999999;8455.401786;9470.05;1014.648214;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1434;0001434;493;N/A;999999999;187.5;210;22.5;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1435;0001435;571;N/A;999999999;11.25;12.6;1.35;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1436;0001436;182;N/A;999999999;208.5;233.52;25.02;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1437;0001437;273;N/A;999999999;1183;1324.96;141.96;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1438;0001438;273;N/A;999999999;845;946.4;101.4;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1439;0001439;274;N/A;999999999;845;946.4;101.4;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1440;0001440;274;N/A;999999999;507;567.84;60.84;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1441;0001441;271;N/A;999999999;845;946.4;101.4;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1442;0001442;272;N/A;999999999;845;946.4;101.4;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1443;0001443;571;N/A;999999999;187.5;210;22.5;0;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1444;0001444;162;N/A;999999999;1450;1624;174;145;0;2021-14-01;29;1;1;GENERADA;ACTIVA
1445;0001445;24;N/A;999999999;2310;2587.2;277.2;0;0;2021-15-01;29;1;1;GENERADA;ACTIVA
1446;0001446;96;N/A;999999999;3465;3880.8;415.8;0;0;2021-15-01;29;1;1;GENERADA;ACTIVA
1447;0001447;147;N/A;999999999;20;22.4;2.4;0;0;2021-18-01;29;1;1;GENERADA;ACTIVA
1448;0001448;147;N/A;999999999;10000;11200;1200;0;0;2021-18-01;29;1;1;GENERADA;ACTIVA
1449;0001449;28;N/A;999999999;2286.419643;2560.79;274.3703571;0;0;2021-18-01;29;1;1;GENERADA;ACTIVA
1450;0001450;438;N/A;999999999;745;834.4;89.4;74.5;0;2021-18-01;29;1;1;GENERADA;ACTIVA
1451;0001451;536;N/A;999999999;589.1964286;659.9;70.70357143;0;0;2021-18-01;29;1;1;GENERADA;ACTIVA
1452;0001452;368;N/A;999999999;321.3035714;359.86;38.55642857;0;0;2021-18-01;29;1;1;GENERADA;ACTIVA
1453;0001453;341;N/A;999999999;321.3035714;359.86;38.55642857;0;0;2021-18-01;29;1;1;GENERADA;ACTIVA
1454;0001454;350;N/A;999999999;214.1964286;239.9;25.70357143;0;0;2021-18-01;29;1;1;GENERADA;ACTIVA
1455;0001455;415;N/A;999999999;14;15.68;1.68;0;0;2021-19-01;29;1;1;GENERADA;ACTIVA
1456;0001456;37;N/A;999999999;3600;4032;432;360;0;2021-20-01;29;1;1;GENERADA;ACTIVA
1457;0001457;331;N/A;999999999;1192;1335.04;143.04;0;0;2021-20-01;29;1;1;GENERADA;ACTIVA
1458;0001458;147;N/A;999999999;2000;2240;240;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1459;0001459;28;N/A;999999999;1438;1610.56;172.56;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1460;0001460;28;N/A;999999999;8628;9663.36;1035.36;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1461;0001461;493;N/A;999999999;337.5;378;40.5;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1462;0001462;571;N/A;999999999;225;252;27;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1463;0001463;501;N/A;999999999;2310;2587.2;277.2;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1464;0001464;270;N/A;999999999;11;12.32;1.32;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1465;0001465;270;N/A;999999999;330;369.6;39.6;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1466;0001466;300;N/A;999999999;7000;7840;840;0;0;2021-21-01;29;1;1;GENERADA;ACTIVA
1467;0001467;576;N/A;999999999;24;26.88;2.88;0;0;2021-22-01;29;1;1;GENERADA;ACTIVA
1468;0001468;230;N/A;999999999;10.70535714;11.99;1.284642857;0;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1469;0001469;494;N/A;999999999;1590;1780.8;190.8;318;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1470;0001470;213;N/A;999999999;4824;5402.88;578.88;0;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1471;0001471;230;N/A;999999999;642.5982143;719.71;77.11178571;0;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1472;0001472;12;N/A;999999999;10;11.2;1.2;0;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1473;0001473;12;N/A;999999999;2384;2670.08;286.08;0;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1474;0001474;493;N/A;999999999;15.5;17.36;1.86;0;0;2021-26-01;29;1;1;GENERADA;ACTIVA
1475;0001475;493;N/A;999999999;745;834.4;89.4;0;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1476;0001476;538;N/A;999999999;447;500.64;53.64;0;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1477;0001477;429;N/A;999999999;298;333.76;35.76;0;0;2021-25-01;29;1;1;GENERADA;ACTIVA
1478;0001478;479;N/A;999999999;11.80357143;13.22;1.416428571;0;0;2021-26-01;29;1;1;GENERADA;ACTIVA
1479;0001479;479;N/A;999999999;14;15.68;1.68;0;0;2021-26-01;29;1;1;GENERADA;ACTIVA
1480;0001480;479;N/A;999999999;1050;1176;126;0;0;2021-26-01;29;1;1;GENERADA;ACTIVA
1481;0001481;449;N/A;999999999;1050;1176;126;0;0;2021-26-01;29;1;1;GENERADA;ACTIVA
1482;0001482;566;N/A;999999999;460;515.2;55.2;0;0;2021-26-01;29;1;1;GENERADA;ACTIVA
1483;0001483;539;N/A;999999999;745;834.4;89.4;0;0;2021-26-01;29;1;1;GENERADA;ACTIVA
1484;0001484;406;N/A;999999999;1490;1668.8;178.8;298;0;2021-27-01;29;1;1;GENERADA;ACTIVA
1485;0001485;232;N/A;999999999;66.13392857;74.07;7.936071429;17.8;0;2021-27-01;29;1;1;GENERADA;ACTIVA
1486;0001486;232;N/A;999999999;524.0178571;586.9;62.88214286;0;0;2021-27-01;29;1;1;GENERADA;ACTIVA
1487;0001487;493;N/A;999999999;11.25;12.6;1.35;0;0;2021-27-01;29;1;1;GENERADA;ACTIVA
1488;0001488;571;N/A;999999999;11.25;12.6;1.35;0;0;2021-27-01;29;1;1;GENERADA;ACTIVA
1489;0001489;571;N/A;999999999;262.5;294;31.5;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1490;0001490;493;N/A;999999999;450;504;54;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1491;0001491;508;N/A;999999999;8940;10012.8;1072.8;2235;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1492;0001492;489;N/A;999999999;7450;8344;894;1862.5;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1493;0001493;334;N/A;999999999;2596;2907.52;311.52;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1494;0001494;438;N/A;999999999;1043;1168.16;125.16;104.3;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1495;0001495;350;N/A;999999999;149.9375;167.93;17.9925;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1496;0001496;341;N/A;999999999;642.5982143;719.71;77.11178571;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1497;0001497;368;N/A;999999999;10.70535714;11.99;1.284642857;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1498;0001498;488;N/A;999999999;45.80357143;51.3;5.496428571;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1499;0001499;488;N/A;999999999;30.90178571;34.61;3.708214286;14.9;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1500;0001500;506;N/A;999999999;14.90178571;16.69;1.788214286;14.9;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1501;0001501;96;N/A;999999999;2310;2587.2;277.2;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1502;0001502;501;N/A;999999999;2310;2587.2;277.2;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1503;0001503;284;N/A;999999999;895;1002.4;107.4;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1504;0001504;488;N/A;999999999;29.80357143;33.38;3.576428571;0;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1505;0001505;488;N/A;999999999;9050;10136;1086;1862.5;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1506;0001506;508;N/A;999999999;14.90178571;16.69;1.788214286;14.9;0;2021-01-02;29;1;1;GENERADA;ACTIVA
1507;0001507;506;N/A;999999999;7450;8344;894;1862.5;0;2021-03-02;29;1;1;GENERADA;ACTIVA
1508;0001508;28;N/A;999999999;4020;4502.4;482.4;0;0;2021-03-02;29;1;1;GENERADA;ACTIVA
1509;0001509;28;N/A;999999999;4314;4831.68;517.68;0;0;2021-03-02;29;1;1;GENERADA;ACTIVA
1510;0001510;368;N/A;999999999;214.1964286;239.9;25.70357143;0;0;2021-03-02;29;1;1;GENERADA;ACTIVA
1511;0001511;24;N/A;999999999;6930;7761.6;831.6;0;0;2021-03-02;29;1;1;GENERADA;ACTIVA
1512;0001512;165;N/A;999999999;1590;1780.8;190.8;0;0;2021-03-02;29;1;1;GENERADA;ACTIVA
1513;0001513;12;N/A;999999999;1788;2002.56;214.56;0;0;2021-04-02;29;1;1;GENERADA;ACTIVA
1514;0001514;493;N/A;999999999;525;588;63;0;0;2021-04-02;29;1;1;GENERADA;ACTIVA
1515;0001515;573;N/A;999999999;1800;2016;216;0;0;2021-05-02;29;1;1;GENERADA;ACTIVA
1516;0001516;516;N/A;999999999;894;1001.28;107.28;0;0;2021-08-02;29;1;1;GENERADA;ACTIVA
1517;0001517;28;N/A;999999999;5748.598214;6438.43;689.8317857;0;0;2021-08-02;29;1;1;GENERADA;ACTIVA
1518;0001518;28;N/A;999999999;4020;4502.4;482.4;0;0;2021-08-02;29;1;1;GENERADA;ACTIVA
1519;0001519;28;N/A;999999999;13.40178571;15.01;1.608214286;0;0;2021-08-02;29;1;1;GENERADA;ACTIVA
1520;0001520;28;N/A;999999999;2680;3001.6;321.6;0;0;2021-08-02;29;1;1;GENERADA;ACTIVA
1521;0001521;520;N/A;999999999;250;280;30;0;0;2021-08-02;29;1;1;GENERADA;ACTIVA
1522;0001522;520;N/A;999999999;300;336;36;0;0;2021-08-02;29;1;1;GENERADA;ACTIVA
1523;0001523;493;N/A;999999999;187.5;210;22.5;0;0;2021-09-02;29;1;1;GENERADA;ACTIVA
1524;0001524;493;N/A;999999999;11.25;12.6;1.35;0;0;2021-09-02;29;1;1;GENERADA;ACTIVA
1525;0001525;571;N/A;999999999;11.05357143;12.38;1.326428571;0;0;2021-09-02;29;1;1;GENERADA;ACTIVA
1526;0001526;270;N/A;999999999;11;12.32;1.32;0;0;2021-09-02;29;1;1;GENERADA;ACTIVA
1527;0001527;547;N/A;999999999;12.90178571;14.45;1.548214286;0;0;2021-09-02;29;1;1;GENERADA;ACTIVA
1528;0001528;28;N/A;999999999;5360;6003.2;643.2;0;0;2021-10-02;29;1;1;GENERADA;ACTIVA
1529;0001529;28;N/A;999999999;5033;5636.96;603.96;0;0;2021-10-02;29;1;1;GENERADA;ACTIVA
1530;0001530;547;N/A;999999999;774;866.88;92.88;0;0;2021-10-02;29;1;1;GENERADA;ACTIVA
1531;0001531;28;N/A;999999999;4314;4831.68;517.68;0;0;2021-10-02;29;1;1;GENERADA;ACTIVA
1532;0001532;421;N/A;999999999;596;667.52;71.52;0;0;2021-10-02;29;1;1;GENERADA;ACTIVA
1533;0001533;270;N/A;999999999;660;739.2;79.2;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1534;0001534;571;N/A;999999999;11.86607143;13.29;1.423928571;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1535;0001535;571;N/A;999999999;243.75;273;29.25;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1536;0001536;493;N/A;999999999;243.75;273;29.25;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1537;0001537;437;N/A;999999999;745;834.4;89.4;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1538;0001538;522;N/A;999999999;4000;4480;480;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1539;0001539;545;N/A;999999999;1490;1668.8;178.8;223.5;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1540;0001540;415;N/A;999999999;360;403.2;43.2;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1541;0001541;368;N/A;999999999;856.8035714;959.62;102.8164286;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1542;0001542;341;N/A;999999999;953.1875;1067.57;114.3825;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1543;0001543;350;N/A;999999999;535.5;599.76;64.26;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1544;0001544;536;N/A;999999999;589.1964286;659.9;70.70357143;0;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1545;0001545;544;N/A;999999999;1490;1668.8;178.8;223.5;0;2021-11-02;29;1;1;GENERADA;ACTIVA
1546;0001546;182;N/A;999999999;834;934.08;100.08;0;0;2021-12-02;29;1;1;GENERADA;ACTIVA
1547;0001547;394;N/A;999999999;13;14.56;1.56;0;0;2021-17-02;29;1;1;GENERADA;ACTIVA
1548;0001548;573;N/A;999999999;2400;2688;288;0;0;2021-17-02;29;1;1;GENERADA;ACTIVA
1549;0001549;96;N/A;999999999;4620;5174.4;554.4;0;0;2021-17-02;29;1;1;GENERADA;ACTIVA
1550;0001550;394;N/A;999999999;1313;1470.56;157.56;0;0;2021-17-02;29;1;1;GENERADA;ACTIVA
1551;0001551;28;N/A;999999999;8040;9004.8;964.8;0;0;2021-17-02;29;1;1;GENERADA;ACTIVA
1552;0001552;438;N/A;999999999;1043;1168.16;125.16;104.3;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1553;0001553;493;N/A;999999999;403.9821429;452.46;48.47785714;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1554;0001554;571;N/A;999999999;9.803571429;10.98;1.176428571;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1555;0001555;563;N/A;999999999;4250;4760;510;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1556;0001556;273;N/A;999999999;1014;1135.68;121.68;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1557;0001557;273;N/A;999999999;1014;1135.68;121.68;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1558;0001558;274;N/A;999999999;1014;1135.68;121.68;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1559;0001559;274;N/A;999999999;253.5;283.92;30.42;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1560;0001560;271;N/A;999999999;1014;1135.68;121.68;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1561;0001561;272;N/A;999999999;1014;1135.68;121.68;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1562;0001562;258;N/A;999999999;15;16.8;1.8;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1563;0001563;257;N/A;999999999;15;16.8;1.8;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1564;0001564;574;N/A;999999999;15;16.8;1.8;0;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1565;0001565;574;N/A;999999999;1350;1512;162;135;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1566;0001566;257;N/A;999999999;1350;1512;162;135;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1567;0001567;258;N/A;999999999;1800;2016;216;180;0;2021-18-02;29;1;1;GENERADA;ACTIVA
1568;0001568;571;N/A;999999999;490;548.8;58.8;0;0;2021-19-02;29;1;1;GENERADA;ACTIVA
1569;0001569;405;N/A;999999999;14.90178571;16.69;1.788214286;0;0;2021-19-02;29;1;1;GENERADA;ACTIVA
1570;0001570;12;N/A;999999999;2384;2670.08;286.08;0;0;2021-19-02;29;1;1;GENERADA;ACTIVA
1571;0001571;24;N/A;999999999;6930;7761.6;831.6;0;0;2021-19-02;29;1;1;GENERADA;ACTIVA
1572;0001572;405;N/A;999999999;7748;8677.76;929.76;0;0;2021-22-02;29;1;1;GENERADA;ACTIVA
1573;0001573;501;N/A;999999999;2310;2587.2;277.2;0;0;2021-22-02;29;1;1;GENERADA;ACTIVA
1574;0001574;501;N/A;999999999;2310;2587.2;277.2;0;0;2021-22-02;29;1;1;GENERADA;ACTIVA
1575;0001575;501;N/A;999999999;2310;2587.2;277.2;0;0;2021-22-02;29;1;1;GENERADA;ACTIVA
1576;0001576;238;N/A;999999999;1000;1120;120;0;0;2021-22-02;29;1;1;GENERADA;ACTIVA
1577;0001577;90;N/A;999999999;2235;2503.2;268.2;0;0;2021-22-02;29;1;1;GENERADA;ACTIVA
1578;0001578;515;N/A;999999999;16390;18356.8;1966.8;3278;0;2021-23-02;29;1;1;GENERADA;ACTIVA
1579;0001579;334;N/A;999999999;2596;2907.52;311.52;0;0;2021-23-02;29;1;1;GENERADA;ACTIVA
1580;0001580;484;N/A;999999999;1400;1568;168;0;0;2021-23-02;29;1;1;GENERADA;ACTIVA
1581;0001581;537;N/A;999999999;1192;1335.04;143.04;0;0;2021-23-02;29;1;1;GENERADA;ACTIVA
1582;0001582;28;N/A;999999999;4314;4831.68;517.68;0;0;2021-23-02;29;1;1;GENERADA;ACTIVA
1583;0001583;562;N/A;999999999;596;667.52;71.52;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1584;0001584;562;N/A;999999999;596;667.52;71.52;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1585;0001585;573;N/A;999999999;2400;2688;288;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1586;0001586;393;N/A;999999999;770;862.4;92.4;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1587;0001587;393;N/A;999999999;440;492.8;52.8;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1588;0001588;561;N/A;999999999;223.5;250.32;26.82;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1589;0001589;341;N/A;999999999;117.8125;131.95;14.1375;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1590;0001590;387;N/A;999999999;1885;2111.2;226.2;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1591;0001591;387;N/A;999999999;754;844.48;90.48;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1592;0001592;230;N/A;999999999;749.6964286;839.66;89.96357143;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1593;0001593;538;N/A;999999999;298;333.76;35.76;0;0;2021-24-02;29;1;1;GENERADA;ACTIVA
1594;0001594;544;N/A;999999999;1490;1668.8;178.8;223.5;0;2021-25-02;29;1;1;GENERADA;ACTIVA
1595;0001595;232;N/A;999999999;5527.080357;6190.33;663.2496429;0;0;2021-27-02;29;1;1;GENERADA;ACTIVA
1596;0001596;232;N/A;999999999;5348.196429;5989.98;641.7835714;0;0;2021-27-02;29;1;1;GENERADA;ACTIVA
1597;0001597;394;N/A;999999999;1287;1441.44;154.44;0;0;2021-01-03;29;1;1;GENERADA;ACTIVA
1598;0001598;561;N/A;999999999;372.5;417.2;44.7;0;0;2021-01-03;29;1;1;GENERADA;ACTIVA
1599;0001599;560;N/A;999999999;596;667.52;71.52;0;0;2021-01-03;29;1;1;GENERADA;ACTIVA
1600;0001600;559;N/A;999999999;596;667.52;71.52;0;0;2021-01-03;29;1;1;GENERADA;ACTIVA
1601;0001601;508;N/A;999999999;8940;10012.8;1072.8;2235;0;2021-01-03;29;1;1;GENERADA;ACTIVA
1602;0001602;43;N/A;999999999;640;716.8;76.8;0;0;2021-01-03;29;1;1;GENERADA;ACTIVA
1603;0001603;488;N/A;999999999;4470;5006.4;536.4;1117.5;0;2021-01-03;29;1;1;GENERADA;ACTIVA
1604;0001604;28;N/A;999999999;2876;3221.12;345.12;0;0;2021-01-03;29;1;1;GENERADA;ACTIVA
1605;0001605;28;N/A;999999999;3725.196429;4172.22;447.0235714;0;0;2021-02-03;29;1;1;GENERADA;ACTIVA
1606;0001606;28;N/A;999999999;2876;3221.12;345.12;0;0;2021-02-03;29;1;1;GENERADA;ACTIVA
1607;0001607;406;N/A;999999999;1490;1668.8;178.8;298;0;2021-02-03;29;1;1;GENERADA;ACTIVA
1608;0001608;405;N/A;999999999;6109;6842.08;733.08;0;0;2021-02-03;29;1;1;GENERADA;ACTIVA
1609;0001609;368;N/A;999999999;885;991.2;106.2;0;0;2021-02-03;29;1;1;GENERADA;ACTIVA
1610;0001610;270;N/A;999999999;660;739.2;79.2;0;0;2021-03-03;29;1;1;GENERADA;ACTIVA
1611;0001611;269;N/A;999999999;440;492.8;52.8;0;0;2021-03-03;29;1;1;GENERADA;ACTIVA
1612;0001612;28;N/A;999999999;6700;7504;804;0;0;2021-03-03;29;1;1;GENERADA;ACTIVA
1613;0001613;28;N/A;999999999;2974.803571;3331.78;356.9764286;0;0;2021-04-03;29;1;1;GENERADA;ACTIVA
1614;0001614;213;N/A;999999999;4824;5402.88;578.88;0;0;2021-04-03;29;1;1;GENERADA;ACTIVA
1615;0001615;494;N/A;999999999;1490;1668.8;178.8;298;0;2021-04-03;29;1;1;GENERADA;ACTIVA
1616;0001616;12;N/A;999999999;1192;1335.04;143.04;0;0;2021-05-03;29;1;1;GENERADA;ACTIVA
1617;0001617;28;N/A;999999999;4314;4831.68;517.68;0;0;2021-08-03;29;1;1;GENERADA;ACTIVA
1618;0001618;284;N/A;999999999;1074;1202.88;128.88;0;0;2021-08-03;29;1;1;GENERADA;ACTIVA
1619;0001619;321;N/A;999999999;480;537.6;57.6;0;0;2021-09-03;29;1;1;GENERADA;ACTIVA
1620;0001620;321;N/A;999999999;1690;1892.8;202.8;0;0;2021-09-03;29;1;1;GENERADA;ACTIVA
1621;0001621;182;N/A;999999999;417;467.04;50.04;0;0;2021-09-03;29;1;1;GENERADA;ACTIVA
1622;0001622;28;N/A;999999999;2876;3221.12;345.12;0;0;2021-09-03;29;1;1;GENERADA;ACTIVA
1623;0001623;563;N/A;999999999;17;19.04;2.04;0;0;2021-09-03;29;1;1;GENERADA;ACTIVA
1624;0001624;563;N/A;999999999;4250;4760;510;0;0;2021-09-03;29;1;1;GENERADA;ACTIVA
1625;0001625;90;N/A;999999999;2235;2503.2;268.2;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1626;0001626;547;N/A;999999999;774;866.88;92.88;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1627;0001627;24;N/A;999999999;6930;7761.6;831.6;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1628;0001628;501;N/A;999999999;2310;2587.2;277.2;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1629;0001629;561;N/A;999999999;596;667.52;71.52;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1630;0001630;560;N/A;999999999;596;667.52;71.52;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1631;0001631;562;N/A;999999999;596;667.52;71.52;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1632;0001632;559;N/A;999999999;521.5;584.08;62.58;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1633;0001633;28;N/A;999999999;5520.803571;6183.3;662.4964286;0;0;2021-10-03;29;1;1;GENERADA;ACTIVA
1634;0001634;211;N/A;999999999;1298;1453.76;155.76;0;0;2021-11-03;29;1;1;GENERADA;ACTIVA
1635;0001635;334;N/A;999999999;649;726.88;77.88;0;0;2021-11-03;29;1;1;GENERADA;ACTIVA
1636;0001636;228;N/A;999999999;649;726.88;77.88;0;0;2021-11-03;29;1;1;GENERADA;ACTIVA
1637;0001637;182;N/A;999999999;13.90178571;15.57;1.668214286;0;0;2021-11-03;29;1;1;GENERADA;ACTIVA
1638;0001638;182;N/A;999999999;417;467.04;50.04;0;0;2021-11-03;29;1;1;GENERADA;ACTIVA
1639;0001639;438;N/A;999999999;745;834.4;89.4;74.5;0;2021-11-03;29;1;1;GENERADA;ACTIVA
1640;0001640;545;N/A;999999999;1490;1668.8;178.8;223.5;0;2021-11-03;29;1;1;GENERADA;ACTIVA
1641;0001641;517;N/A;999999999;2575.803571;2884.9;309.0964286;779.1;0;2021-11-03;29;1;1;GENERADA;ACTIVA
1642;0001642;405;N/A;999999999;4470;5006.4;536.4;0;0;2021-15-03;29;1;1;GENERADA;ACTIVA
1643;0001643;28;N/A;999999999;1179.196429;1320.7;141.5035714;0;0;2021-15-03;29;1;1;GENERADA;ACTIVA
1644;0001644;368;N/A;999999999;9.821428571;11;1.178571429;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1645;0001645;350;N/A;999999999;9.821428571;11;1.178571429;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1646;0001646;350;N/A;999999999;10.70535714;11.99;1.284642857;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1647;0001647;350;N/A;999999999;10.70535714;11.99;1.284642857;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1648;0001648;350;N/A;999999999;353.4285714;395.84;42.41142857;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1649;0001649;350;N/A;999999999;10.70535714;11.99;1.284642857;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1650;0001650;368;N/A;999999999;342.7232143;383.85;41.12678571;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1651;0001651;28;N/A;999999999;3408.0625;3817.03;408.9675;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1652;0001652;368;N/A;999999999;406.9821429;455.82;48.83785714;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1653;0001653;28;N/A;999999999;14.38392857;16.11;1.726071429;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1654;0001654;350;N/A;999999999;182.0714286;203.92;21.84857143;0;0;2021-16-03;29;1;1;GENERADA;ACTIVA
1655;0001655;12;N/A;999999999;447;500.64;53.64;0;0;2021-17-03;29;1;1;GENERADA;ACTIVA
1656;0001656;300;N/A;999999999;2800;3136;336;0;0;2021-17-03;29;1;1;GENERADA;ACTIVA
1657;0001657;28;N/A;999999999;4020;4502.4;482.4;0;0;2021-17-03;29;1;1;GENERADA;ACTIVA
1658;0001658;28;N/A;999999999;1728.598214;1936.03;207.4317857;0;0;2021-17-03;29;1;1;GENERADA;ACTIVA
1659;0001659;536;N/A;999999999;294.6428571;330;35.35714286;0;0;2021-17-03;29;1;1;GENERADA;ACTIVA
1660;0001660;517;N/A;999999999;604.1964286;676.7;72.50357143;174.9;0;2021-13-03;29;1;1;GENERADA;ACTIVA
1661;0001661;28;N/A;999999999;6700;7504;804;0;0;2021-18-03;29;1;1;GENERADA;ACTIVA
1662;0001662;28;N/A;999999999;2291.401786;2566.37;274.9682143;0;0;2021-18-03;29;1;1;GENERADA;ACTIVA
1663;0001663;341;N/A;999999999;10.70535714;11.99;1.284642857;0;0;2021-18-03;29;1;1;GENERADA;ACTIVA
